model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
triangle<|im_end|>,triangle,circle,9898003,9898,"tensor([9.3681e-01, 1.5142e-02, 1.3363e-02, 1.0407e-02, 6.3122e-03, 3.3787e-03,
        2.1814e-03, 2.0493e-03, 9.0935e-04, 7.0821e-04, 5.5155e-04, 4.8674e-04,
        4.2955e-04, 3.7907e-04, 3.5611e-04, 3.3453e-04, 2.6053e-04, 2.2992e-04,
        1.9061e-04, 1.9061e-04])","['triangle', 's', 'Triangle', 'tri', 'tr', 'none', 'boat', 'rectangle', 'diamond', 'None', 'S', ' triangle', 'n', 'point', 't', 'sp', 'd', 'square', '_triangle', 'no']",False,False
triangle<|im_end|>,triangle,circle,272132003,272132,"tensor([0.6205, 0.2283, 0.0350, 0.0165, 0.0121, 0.0083, 0.0050, 0.0031, 0.0031,
        0.0025, 0.0024, 0.0020, 0.0019, 0.0016, 0.0016, 0.0015, 0.0014, 0.0012,
        0.0012, 0.0011])","['triangle', 'Triangle', 'V', 'diamond', 'Diamond', 'T', 'D', 'paralle', 'v', 'P', 'X', 'Hour', 'tr', 'rectangle', 'Y', 'tri', 'Cross', 'd', 'In', 'cross']",False,False
Circle<|im_end|>,heart,circle,404165007,404165,"tensor([5.8809e-01, 4.0419e-01, 3.0860e-03, 1.2864e-03, 4.1764e-04, 3.6857e-04,
        2.6965e-04, 2.6965e-04, 2.5331e-04, 2.2355e-04, 9.9199e-05, 9.9199e-05,
        8.7543e-05, 6.8179e-05, 6.4048e-05, 5.6522e-05, 4.6858e-05, 4.1352e-05,
        4.1352e-05, 3.6493e-05])","['Circle', 'circle', 'Round', 'round', ' Circle', 'ircle', 'Circular', 'Heart', '_circle', 'C', 'oval', ' circle', 'O', '-circle', 'Dot', 'Sphere', 'circ', 'heart', 'Moon', 'White']",False,True
star<|im_end|>,star,circle,11076002,11076,"tensor([0.6755, 0.0712, 0.0628, 0.0489, 0.0297, 0.0262, 0.0124, 0.0109, 0.0103,
        0.0066, 0.0029, 0.0024, 0.0015, 0.0012, 0.0012, 0.0011, 0.0011, 0.0010,
        0.0010, 0.0009])","['star', 'triangle', 'Star', 'Triangle', 'diamond', 'circle', 'Diamond', 'stars', 'pent', 'Stars', 'Circle', 'tri', 'heart', 'arrow', 'sp', 'hex', 'oct', 'dot', 'round', 'C']",False,False
Square<|im_end|>,square,circle,142378002,142378,"tensor([4.9112e-01, 2.9788e-01, 1.2417e-01, 4.5681e-02, 1.3088e-02, 1.0193e-02,
        7.9382e-03, 4.8148e-03, 5.7504e-04, 5.7504e-04, 5.0747e-04, 2.7163e-04,
        2.3971e-04, 2.1155e-04, 1.9873e-04, 1.7538e-04, 1.5477e-04, 1.2054e-04,
        9.3873e-05, 9.3873e-05])","['Square', 'Rectangle', 'Rect', 'rectangle', 'rect', 'square', 'oval', 'O', 'Round', 'ob', 'Ob', 'S', 'Triangle', ' Square', 'Ir', 'Long', 'Squared', 'T', '(rect', 'Pl']",False,False
heart<|im_end|>,heart,circle,12154000,12154,"tensor([0.3695, 0.3695, 0.0824, 0.0441, 0.0344, 0.0184, 0.0098, 0.0098, 0.0087,
        0.0060, 0.0039, 0.0036, 0.0025, 0.0018, 0.0018, 0.0015, 0.0013, 0.0010,
        0.0009, 0.0009])","['heart', 'circle', 'round', 'Heart', 'Circle', 'Round', 'star', 'oval', 'c', 'triangle', 'rectangle', 'square', 'Square', 'C', 'Star', 'Circular', 'he', 'Triangle', 'ellipse', 'Rectangle']",False,False
Square<|im_end|>,square,circle,143416002,143416,"tensor([6.2450e-01, 3.3427e-01, 6.9375e-03, 4.2078e-03, 4.2078e-03, 3.7134e-03,
        2.3976e-03, 2.2523e-03, 1.7541e-03, 1.3661e-03, 1.2833e-03, 1.1325e-03,
        9.9945e-04, 7.7837e-04, 7.3121e-04, 6.0620e-04, 5.3497e-04, 5.3497e-04,
        5.3497e-04, 5.3497e-04])","['Square', 'square', 'Diamond', 'rectangle', 'Checker', 'Rectangle', 'Triangle', 'triangle', 'diamond', 'Cube', 'circle', 'S', 'Tile', 'cube', 'Circle', 's', 'squ', 'hex', 'Check', ' Square']",False,False
square<|im_end|>,square,circle,275046010,275046,"tensor([0.2062, 0.1820, 0.0974, 0.0974, 0.0759, 0.0297, 0.0279, 0.0231, 0.0192,
        0.0180, 0.0140, 0.0103, 0.0096, 0.0080, 0.0066, 0.0066, 0.0066, 0.0058,
        0.0058, 0.0055])","['square', 'rectangle', 'Square', 'round', 'rect', 'Round', 'Rect', 'Rectangle', 'circle', 'c', 'C', 'None', 'none', 'oval', 'unknown', 'polygon', 'stone', 'ir', 'triangle', 'Ir']",False,False
Square<|im_end|>,square,circle,14253001,14253,"tensor([0.5378, 0.1746, 0.0728, 0.0344, 0.0236, 0.0236, 0.0209, 0.0209, 0.0112,
        0.0072, 0.0056, 0.0053, 0.0041, 0.0036, 0.0034, 0.0027, 0.0025, 0.0021,
        0.0017, 0.0017])","['Square', 'square', 'oval', 'rectangle', 'rect', 'O', 'Rectangle', 'Rect', 'Cube', 'cube', 'C', 'S', 'U', 'Box', 'Round', 'Squared', 'L', 'ob', 'box', 'T']",False,False
circle<|im_end|>,triangle,circle,214461005,214461,"tensor([0.2361, 0.1623, 0.1264, 0.0869, 0.0869, 0.0869, 0.0676, 0.0320, 0.0194,
        0.0110, 0.0110, 0.0097, 0.0059, 0.0056, 0.0052, 0.0032, 0.0026, 0.0023,
        0.0020, 0.0020])","['circle', 'Circle', 'Circular', 'Diamond', 'Round', 'round', 'oval', 'Triangle', 'triangle', 'hex', 'O', 'oct', 'C', 'Oct', 'diamond', 'Hex', 'c', 'ircle', 'circ', ' Circle']",False,True
Triangle<|im_end|>,triangle,circle,439911003,439911,"tensor([4.8117e-01, 4.2463e-01, 5.0715e-02, 2.1141e-02, 6.0570e-03, 4.1629e-03,
        2.2283e-03, 1.1927e-03, 1.1204e-03, 6.3841e-04, 5.2926e-04, 3.8721e-04,
        3.6375e-04, 2.5000e-04, 2.3486e-04, 1.9470e-04, 1.8291e-04, 1.8291e-04,
        1.7182e-04, 1.6141e-04])","['Triangle', 'Diamond', 'triangle', 'diamond', 'Delta', 'D', 'Tri', 'tri', ' Diamond', 'T', 'Square', 'dart', 'Arrow', 'Hex', 'Point', '_triangle', 'S', 'Rectangle', 'B', 'Triangles']",False,False
Triangle.<|im_end|>,triangle,circle,412641007,412641,"tensor([7.6829e-01, 9.1759e-02, 8.0977e-02, 9.6713e-03, 5.8659e-03, 5.1767e-03,
        4.5684e-03, 3.5579e-03, 3.1398e-03, 2.4453e-03, 1.6806e-03, 1.3089e-03,
        1.2296e-03, 1.0851e-03, 8.4507e-04, 8.4507e-04, 7.9387e-04, 7.4577e-04,
        7.4577e-04, 7.4577e-04])","['Triangle', 'triangle', 'Tri', 'Pie', 'tri', 'Hex', 'Slice', 'Circular', 'Sector', 'Tr', 'Arc', 'S', 'slice', 'L', 'Triangles', 'C', 'Pi', 'P', 'W', 'Rectangle']",False,False
Triangle<|im_end|>,triangle,circle,19959001,19959,"tensor([0.3499, 0.2123, 0.1136, 0.1003, 0.0781, 0.0608, 0.0254, 0.0136, 0.0106,
        0.0068, 0.0053, 0.0028, 0.0021, 0.0017, 0.0013, 0.0013, 0.0008, 0.0008,
        0.0005, 0.0004])","['Triangle', 'Triangles', 'Square', 'Tri', 'Rect', 'S', 'Rectangle', 'rectangle', 'rect', 'tri', 'triangle', 'Tr', 'Hex', 's', 'T', 'Slice', 'Strip', 'Diamond', 'square', 'C']",False,False
Triangle<|im_end|>,triangle,circle,414416017,414416,"tensor([5.9120e-01, 2.7927e-01, 4.8529e-02, 3.7794e-02, 8.4331e-03, 7.4422e-03,
        6.5677e-03, 3.5154e-03, 2.4161e-03, 2.4161e-03, 2.1322e-03, 1.6606e-03,
        8.3499e-04, 5.3911e-04, 4.7576e-04, 3.4807e-04, 3.4807e-04, 2.8856e-04,
        2.3923e-04, 2.2473e-04])","['Triangle', 'triangle', 'circle', 'Circle', 'Diamond', 'oct', 'oval', 'Circular', 'Round', 'Oct', 'hex', 'Tri', 'round', 'tri', 'Hex', 'O', 'C', 'diamond', 'polygon', 'P']",False,False
Square<|im_end|>,square,circle,414648001,414648,"tensor([0.4070, 0.2179, 0.0707, 0.0707, 0.0334, 0.0230, 0.0203, 0.0179, 0.0158,
        0.0139, 0.0075, 0.0070, 0.0058, 0.0055, 0.0051, 0.0045, 0.0037, 0.0035,
        0.0035, 0.0035])","['Square', 'Py', 'Triangle', 'Point', 'Tri', 'C', 'py', 'T', 'square', 'Rect', 'triangle', 'Hex', 'Con', 'Oct', 'Rectangle', 'Diamond', 'Cube', 'P', 'rect', 'Dom']",False,False
Star.<|im_end|>,star,circle,546140000,546140,"tensor([4.5941e-01, 4.5941e-01, 5.4869e-02, 1.5720e-02, 1.2122e-03, 1.2122e-03,
        1.0698e-03, 8.3314e-04, 3.9355e-04, 3.4730e-04, 2.2424e-04, 1.9789e-04,
        1.7464e-04, 1.7464e-04, 1.6405e-04, 1.5412e-04, 1.4478e-04, 1.3601e-04,
        1.3601e-04, 1.2003e-04])","['Star', 'Circle', 'circle', 'star', 'C', 'Round', 'Sphere', 'Circular', 'Stars', 'Ball', 'Sun', 'Blue', 'St', '_circle', ' Circle', 'Moon', 'oval', 'ircle', 'round', 'Triangle']",False,False
Square<|im_end|>,square,circle,550394006,550394,"tensor([0.3284, 0.1992, 0.1208, 0.1066, 0.0830, 0.0346, 0.0305, 0.0120, 0.0099,
        0.0088, 0.0068, 0.0060, 0.0041, 0.0036, 0.0021, 0.0016, 0.0014, 0.0014,
        0.0013, 0.0013])","['Square', 'rectangle', 'square', 'oval', 'Rectangle', 'rect', 'Rect', 'L', 'Round', 'round', 'V', 'C', 'U', 'O', 'oct', 'l', 'Cube', 'T', 'Cur', 'Circle']",False,False
Square<|im_end|>,square,circle,288267002,288267,"tensor([9.3862e-01, 3.2118e-02, 9.2019e-03, 6.3244e-03, 4.3467e-03, 1.5991e-03,
        1.2453e-03, 1.0990e-03, 1.0990e-03, 7.5534e-04, 6.6658e-04, 5.5262e-04,
        5.1914e-04, 2.6104e-04, 1.3972e-04, 1.0882e-04, 9.0212e-05, 9.0212e-05,
        7.0257e-05, 6.6001e-05])","['Square', 'Round', 'Rect', 'square', 'Rectangle', 'round', 'S', 'rectangle', 'Circular', 'rect', 'oval', 'Circle', ' Square', 'Squared', 'C', '_square', 'O', 'circle', 'Ir', ' square']",False,False
Star.<|im_end|>,star,circle,158913011,158913,"tensor([0.8065, 0.0516, 0.0313, 0.0167, 0.0122, 0.0054, 0.0037, 0.0037, 0.0037,
        0.0031, 0.0029, 0.0029, 0.0029, 0.0027, 0.0023, 0.0021, 0.0021, 0.0020,
        0.0018, 0.0017])","['Star', 'Hex', 'Diamond', 'star', 'Triangle', 'Sun', 'St', 'Fl', 'Oct', 'Snow', 'hex', 'Polygon', 'D', 'Six', 'Stars', 'Square', 'P', 'Cross', 'Ge', 'Round']",False,False
Square<|im_end|>,square,circle,162018002,162018,"tensor([9.2978e-01, 1.9297e-02, 1.5029e-02, 1.0329e-02, 9.1153e-03, 5.5287e-03,
        2.6116e-03, 2.6116e-03, 7.4823e-04, 6.6031e-04, 5.4741e-04, 5.4741e-04,
        4.2633e-04, 3.1191e-04, 2.4291e-04, 1.5684e-04, 1.3841e-04, 1.2214e-04,
        1.0126e-04, 6.9596e-05])","['Square', 'square', 'Rect', 'rectangle', 'Rectangle', 'rect', 'S', 'Triangle', 's', 'Tri', 'Ir', ' Square', 'Squared', 'triangle', 'Round', 'oval', 'Hex', '_square', 'tri', 'squ']",False,False
Square<|im_end|>,square,circle,31142004,31142,"tensor([7.0772e-01, 1.0853e-01, 5.8093e-02, 2.7441e-02, 2.7441e-02, 1.6644e-02,
        8.9089e-03, 8.9089e-03, 7.8621e-03, 6.1230e-03, 2.7171e-03, 1.8674e-03,
        1.7543e-03, 1.5481e-03, 1.1326e-03, 1.0640e-03, 7.7845e-04, 6.8698e-04,
        6.4536e-04, 6.0626e-04])","['Square', 'Rect', 'Rectangle', 'rectangle', 'square', 'rect', 'T', 'Tier', 'Triangle', 'Tri', 'Round', 'Hex', 'Squared', 'Heart', 'tier', 'triangle', 'tri', 'Cube', ' Square', 'S']",False,False
square<|im_end|>,square,circle,363303004,363303,"tensor([4.2908e-01, 2.9490e-01, 2.2967e-01, 1.4682e-02, 7.8588e-03, 6.9354e-03,
        4.2065e-03, 8.8173e-04, 5.6929e-04, 5.3480e-04, 5.3480e-04, 4.7196e-04,
        4.1650e-04, 3.9127e-04, 3.2437e-04, 3.2437e-04, 3.2437e-04, 3.0472e-04,
        2.6891e-04, 2.0943e-04])","['square', 'rectangle', 'rect', 'Square', 'Rectangle', 'oval', 'Rect', 'frame', 's', 'round', 'c', 'quad', 'ellipse', 'qu', 'quare', 'squ', 'circle', 't', 'Squared', 'p']",False,False
square<|im_end|>,square,circle,425701030,425701,"tensor([5.9914e-01, 3.2070e-01, 2.0501e-02, 1.5967e-02, 1.0974e-02, 9.6842e-03,
        9.6842e-03, 3.5626e-03, 1.9069e-03, 1.0207e-03, 7.0152e-04, 4.8215e-04,
        4.8215e-04, 4.2549e-04, 4.2549e-04, 3.3138e-04, 2.5808e-04, 2.2775e-04,
        1.8881e-04, 1.6663e-04])","['square', 'rectangle', 'rect', 'round', 'oval', 'Rectangle', 'Square', 's', 'ob', 'circle', 'tr', 'Rect', 'c', 'squ', 'Round', 'rounded', 'oct', 'unknown', 'triangle', 'long']",False,False
triangle<|im_end|>,triangle,circle,428033008,428033,"tensor([5.0430e-01, 3.4660e-01, 7.7336e-02, 3.2239e-02, 1.5228e-02, 7.1934e-03,
        3.8503e-03, 1.8188e-03, 9.7352e-04, 4.5986e-04, 4.0582e-04, 3.1606e-04,
        3.1606e-04, 3.1606e-04, 2.9691e-04, 2.7892e-04, 2.6202e-04, 2.4614e-04,
        2.1722e-04, 2.1722e-04])","['triangle', 'Triangle', 'Diamond', 'diamond', 'tri', 'Delta', 'Tri', 'D', 'delta', ' Diamond', 'rectangle', 'Rectangle', 'T', 'Square', 'd', 'S', ' triangle', 'square', 'b', 'V']",False,False
rectangle<|im_end|>,square,circle,34831000,34831,"tensor([0.3835, 0.3384, 0.1411, 0.0404, 0.0216, 0.0168, 0.0168, 0.0070, 0.0043,
        0.0033, 0.0026, 0.0020, 0.0020, 0.0019, 0.0017, 0.0015, 0.0014, 0.0010,
        0.0008, 0.0008])","['rectangle', 'square', 'Square', 'Rectangle', 'oval', 'round', 'rect', 'O', 'Round', 'oct', 'Rect', 'C', 'c', 'triangle', 'hex', 'ob', 'ellipse', 'circle', 's', 'ell']",False,False
Square<|im_end|>,square,circle,297984003,297984,"tensor([7.6380e-01, 1.1713e-01, 5.5330e-02, 3.8028e-02, 6.6082e-03, 6.6082e-03,
        5.1465e-03, 1.4745e-03, 1.1483e-03, 6.9650e-04, 4.2245e-04, 3.7281e-04,
        3.0907e-04, 2.7275e-04, 2.5623e-04, 1.9955e-04, 1.8746e-04, 1.7610e-04,
        1.6543e-04, 1.0681e-04])","['Square', 'Round', 'Circular', 'Rect', 'Rectangle', 'C', 'Circle', 'square', 'round', 'Hex', 'rect', 'Box', 'S', 'Squared', 'oval', 'O', ' Square', 'rectangle', 'Cube', 'R']",False,False
Circle<|im_end|>,star,circle,560969000,560969,"tensor([5.8017e-01, 3.1054e-01, 6.9291e-02, 1.5461e-02, 1.2041e-02, 3.4498e-03,
        9.8838e-04, 7.2312e-04, 5.9949e-04, 5.9949e-04, 5.6316e-04, 5.2904e-04,
        4.6688e-04, 2.0718e-04, 1.6135e-04, 1.5157e-04, 1.5157e-04, 1.3376e-04,
        1.3376e-04, 1.3376e-04])","['Circle', 'Star', 'circle', 'star', 'Round', 'Stars', 'C', 'Circular', 'round', 'B', 'Square', ' Circle', 'Sphere', 'ircle', 'Hex', 'oval', 'D', 'St', 'Ball', '.Circle']",False,True
Square<|im_end|>,square,circle,169047000,169047,"tensor([9.8395e-01, 3.1317e-03, 2.7637e-03, 2.4390e-03, 1.3055e-03, 1.0167e-03,
        8.9725e-04, 6.1667e-04, 5.4421e-04, 4.2383e-04, 3.7403e-04, 3.3008e-04,
        3.3008e-04, 2.5707e-04, 2.0020e-04, 1.5592e-04, 1.3760e-04, 1.2143e-04,
        8.3457e-05, 5.7359e-05])","['Square', 'Triangle', 'Round', 'S', 'square', 'O', 'oval', 'Rectangle', 'Squared', 'Oct', 'Tri', 'Circular', 'Diamond', 'Rect', ' Square', 'Hex', 'Ob', 'Ir', 'Qu', '_square']",False,False
heart<|im_end|>,heart,circle,562675001,562675,"tensor([0.2450, 0.2450, 0.1908, 0.1486, 0.0547, 0.0426, 0.0376, 0.0045, 0.0033,
        0.0029, 0.0029, 0.0020, 0.0020, 0.0013, 0.0013, 0.0008, 0.0006, 0.0005,
        0.0004, 0.0004])","['Heart', 'heart', 'round', 'Round', 'Circular', 'circle', 'Circle', 'he', 'C', 'oval', 'He', 'Cookie', 'c', ' Heart', 'circ', 'cookie', ' heart', 'ircular', 'O', 'G']",False,False
heart<|im_end|>,heart,circle,170008001,170008,"tensor([0.4087, 0.2188, 0.1327, 0.0431, 0.0245, 0.0217, 0.0180, 0.0180, 0.0123,
        0.0109, 0.0051, 0.0035, 0.0033, 0.0028, 0.0026, 0.0023, 0.0023, 0.0021,
        0.0020, 0.0019])","['heart', 'circle', 'oval', 'round', 'rectangle', 'oct', 'hex', 'Heart', 'he', 'c', 'triangle', 'square', 'pent', 'arch', 'Circle', 'rect', 'rose', 'star', 'ar', 'cross']",False,False
Square<|im_end|>,square,circle,432510014,432510,"tensor([8.2562e-01, 8.7019e-02, 7.6794e-02, 1.5938e-03, 1.5938e-03, 1.4065e-03,
        8.5311e-04, 8.5311e-04, 5.8633e-04, 4.0298e-04, 3.5563e-04, 3.5563e-04,
        1.9035e-04, 1.6799e-04, 1.4825e-04, 1.4825e-04, 1.3927e-04, 1.3083e-04,
        1.1546e-04, 1.0846e-04])","['Square', 'Rect', 'Rectangle', 'square', 'rect', 'Round', 'S', 'rectangle', 'Squared', 'O', 'Tr', 'oval', 'Ob', ' Square', 'White', 'Diamond', 'Circular', 'Hex', 'Tri', 'Oct']",False,False
Star<|im_end|>,star,circle,359200003,359200,"tensor([8.7564e-01, 4.9400e-02, 3.8473e-02, 1.4153e-02, 4.5949e-03, 2.7870e-03,
        1.9155e-03, 1.6904e-03, 1.2367e-03, 1.0914e-03, 1.0914e-03, 1.0253e-03,
        3.5432e-04, 3.3286e-04, 2.7595e-04, 2.5923e-04, 2.5923e-04, 2.4352e-04,
        2.0189e-04, 1.7816e-04])","['Star', 'Stars', 'star', 'Circle', 'Round', 'Circular', 'stars', 'St', 'circle', 'Moon', 'C', 'Triangle', 'Sun', ' Star', 'D', 'round', 'Heart', 'Snow', 'Sphere', ' Stars']",False,False
triangle<|im_end|>,triangle,circle,301769002,301769,"tensor([6.5401e-01, 2.4060e-01, 4.1810e-02, 1.7429e-02, 7.2654e-03, 5.6583e-03,
        4.9934e-03, 4.9934e-03, 4.4067e-03, 3.4319e-03, 1.8370e-03, 1.6211e-03,
        9.8327e-04, 9.2369e-04, 7.1937e-04, 6.7579e-04, 6.3484e-04, 5.6025e-04,
        4.9442e-04, 4.9442e-04])","['triangle', 'circle', 'Triangle', 'round', 'diamond', 'hex', 'Circle', 'oval', 'Diamond', 'oct', 'rectangle', 'tri', 'rh', 'tr', 'Round', 'polygon', 'ellipse', 'pent', 'Circular', 'square']",False,False
circle<|im_end|>,star,circle,564185001,564185,"tensor([0.5437, 0.1765, 0.0649, 0.0394, 0.0394, 0.0211, 0.0175, 0.0106, 0.0050,
        0.0047, 0.0037, 0.0030, 0.0030, 0.0027, 0.0025, 0.0025, 0.0022, 0.0021,
        0.0021, 0.0020])","['circle', 'star', 'Circle', 'Star', 'round', 'oval', 'heart', 'sun', 'O', 'triangle', 'd', 'Round', 'Sun', 'Triangle', 'Heart', 'c', 'C', 'cross', 'oct', 'ov']",False,True
Heart<|im_end|>,heart,circle,530945000,530945,"tensor([0.4763, 0.1546, 0.1365, 0.0828, 0.0304, 0.0223, 0.0163, 0.0105, 0.0064,
        0.0060, 0.0053, 0.0041, 0.0034, 0.0034, 0.0030, 0.0030, 0.0028, 0.0027,
        0.0016, 0.0014])","['Heart', 'Round', 'Square', 'heart', 'round', 'Triangle', 'Circle', 'Pizza', 'circle', 'Circular', 'Star', 'Rectangle', 'Hex', 'oval', 'square', 'star', 'He', 'triangle', 'Rect', 'rectangle']",False,False
square<|im_end|>,square,circle,172151002,172151,"tensor([4.1610e-01, 3.2406e-01, 1.5307e-01, 7.2307e-02, 2.0716e-02, 6.7256e-03,
        1.0314e-03, 1.0314e-03, 6.6593e-04, 4.2995e-04, 2.6078e-04, 2.3014e-04,
        2.0310e-04, 1.9079e-04, 1.7923e-04, 1.5817e-04, 1.3113e-04, 1.0871e-04,
        1.0871e-04, 9.5936e-05])","['square', 'Square', 'rectangle', 'Rectangle', 'rect', 'Rect', 's', ' Square', 'S', 'squ', 'hex', 'oct', 'oval', 'Squared', 'qu', '_square', 'Hex', ' square', 'quad', 'ob']",False,False
Square<|im_end|>,square,circle,434753001,434753,"tensor([5.6175e-01, 3.0068e-01, 9.7618e-02, 2.1781e-02, 6.2405e-03, 3.7850e-03,
        2.9478e-03, 1.0844e-03, 4.5206e-04, 3.1070e-04, 3.1070e-04, 2.7419e-04,
        2.5758e-04, 2.0060e-04, 1.5623e-04, 1.5623e-04, 1.4676e-04, 1.2952e-04,
        1.1430e-04, 1.0737e-04])","['Square', 'Rectangle', 'Rect', 'rectangle', 'rect', 'square', 'O', 'oval', 'Pl', 'S', 'Ir', 'Triangle', 'Ob', 'Squared', 'Tr', ' Square', 'Round', 'T', 'ob', 'Long']",False,False
square<|im_end|>,square,circle,305660002,305660,"tensor([8.2288e-01, 9.8279e-02, 3.1906e-02, 1.7078e-02, 1.5072e-02, 2.3113e-03,
        1.4019e-03, 1.4019e-03, 1.1622e-03, 9.6349e-04, 8.5028e-04, 7.0490e-04,
        6.2208e-04, 6.2208e-04, 4.5512e-04, 4.2755e-04, 3.3297e-04, 2.4361e-04,
        2.1498e-04, 1.7823e-04])","['square', 'rectangle', 'rect', 'Square', 'c', 'round', 'cube', 'oval', 'Rectangle', 's', 'pill', 'ob', ' Square', 'C', 'Rect', 'squ', 'rounded', 'O', ' square', 'Round']",False,False
Triangle.<|im_end|>,triangle,circle,43664001,43664,"tensor([8.4356e-01, 6.9244e-02, 5.3927e-02, 1.0619e-02, 5.6839e-03, 2.6849e-03,
        2.3694e-03, 2.3694e-03, 1.2682e-03, 8.1884e-04, 3.6336e-04, 3.6336e-04,
        3.6336e-04, 2.3460e-04, 2.3460e-04, 2.2039e-04, 2.0703e-04, 1.7164e-04,
        1.6124e-04, 1.3367e-04])","['Triangle', 'triangle', 'Tri', 'Slice', 'slice', 'tri', 'Square', 'S', 'Hex', 'Tr', 'Triangles', 'Rectangle', 'Star', 'Round', 'Rect', 'Point', '_triangle', 'Circular', 'Pizza', 'rectangle']",False,False
Triangle.<|im_end|>,triangle,circle,175236002,175236,"tensor([8.8140e-01, 7.2350e-02, 3.0160e-02, 2.4757e-03, 1.7015e-03, 1.1694e-03,
        9.1075e-04, 5.8802e-04, 5.5240e-04, 5.1893e-04, 4.5795e-04, 4.5795e-04,
        3.7966e-04, 3.7966e-04, 2.7776e-04, 2.1632e-04, 1.7934e-04, 1.7934e-04,
        1.6847e-04, 1.5826e-04])","['Triangle', 'Tri', 'triangle', 'Tr', 'tri', 'Triangles', 'Half', 'Ob', 'Rect', 'Square', 'Arc', 'Ir', 'Rectangle', 'Point', 'Cur', 'Quarter', 'D', 'Hex', 'Sector', 'Equ']",False,False
Heart<|im_end|>,heart,circle,306407000,306407,"tensor([0.8111, 0.0754, 0.0314, 0.0149, 0.0051, 0.0045, 0.0043, 0.0035, 0.0031,
        0.0024, 0.0020, 0.0020, 0.0019, 0.0017, 0.0016, 0.0016, 0.0015, 0.0014,
        0.0014, 0.0011])","['Heart', 'heart', 'Apple', 'Round', 'P', 'Pear', 'O', 'C', 'B', 'V', 'apple', 'U', 'Cur', 'He', 'Ball', 'Hour', 'G', 'S', 'Organ', 'App']",False,False
Cylindrical<|im_end|>,square,circle,45204015,45204,"tensor([0.0940, 0.0830, 0.0830, 0.0646, 0.0646, 0.0570, 0.0570, 0.0503, 0.0444,
        0.0392, 0.0346, 0.0197, 0.0153, 0.0135, 0.0135, 0.0112, 0.0099, 0.0093,
        0.0073, 0.0068])","['C', 'Square', 'U', 'circle', 'round', 'square', 'Round', 'c', 'rect', 'rectangle', 'Circle', 'Rect', 'cur', 'H', 'Rectangle', 'S', 'oval', 'Circular', 'Y', 'h']",False,False
Square<|im_end|>,square,circle,177355002,177355,"tensor([8.7863e-01, 4.3744e-02, 3.0065e-02, 2.0663e-02, 7.6016e-03, 5.2245e-03,
        2.4679e-03, 1.6962e-03, 1.4969e-03, 1.3210e-03, 1.0288e-03, 1.0288e-03,
        9.0789e-04, 4.8596e-04, 3.7846e-04, 3.3399e-04, 3.3399e-04, 2.9475e-04,
        2.1564e-04, 2.1564e-04])","['Square', 'Round', 'C', 'square', 'Circular', 'round', 'oval', 'Circle', 'S', 'Rectangle', 'c', 'Cube', 'Squared', 'Rect', 'O', 'Bow', 'R', '_square', 'circle', ' Square']",False,False
Square<|im_end|>,square,circle,46353015,46353,"tensor([0.5102, 0.1138, 0.0609, 0.0538, 0.0475, 0.0370, 0.0288, 0.0198, 0.0128,
        0.0120, 0.0106, 0.0093, 0.0088, 0.0082, 0.0073, 0.0064, 0.0060, 0.0057,
        0.0044, 0.0041])","['Square', 'Round', 'Rect', 'Ir', 'oval', 'Rectangle', 'Hex', 'Heart', 'Triangle', 'rectangle', 'Flat', 'O', 'round', 'rect', 'Tri', 'hex', 'R', 'square', 'Circular', 'heart']",False,False
Triangle<|im_end|>,triangle,circle,442872000,442872,"tensor([0.2406, 0.1654, 0.1654, 0.0885, 0.0537, 0.0369, 0.0369, 0.0254, 0.0198,
        0.0198, 0.0154, 0.0128, 0.0106, 0.0053, 0.0053, 0.0050, 0.0050, 0.0047,
        0.0039, 0.0039])","['Triangle', 'Py', 'G', 'Tri', 'T', 'Pag', 'P', 'Point', 'Cur', 'Con', 'C', 'D', 'S', 'V', 'Square', 'Tr', 'py', 'tri', 'triangle', 'H']",False,False
round<|im_end|>,square,circle,311868021,311868,"tensor([0.1944, 0.0977, 0.0761, 0.0523, 0.0407, 0.0298, 0.0280, 0.0280, 0.0280,
        0.0205, 0.0205, 0.0150, 0.0150, 0.0150, 0.0110, 0.0103, 0.0103, 0.0103,
        0.0097, 0.0097])","['round', 'rectangle', 'square', 'no', 'none', 'None', 'ce', 'Round', 'oval', 'fan', 'Ce', 'c', 'not', 'Square', 'Circular', 'No', 'flat', 'rect', 'circle', 'R']",False,True
Square<|im_end|>,square,circle,270472002,270472,"tensor([9.3813e-01, 2.5000e-02, 1.3382e-02, 6.3211e-03, 6.3211e-03, 2.3254e-03,
        2.0521e-03, 9.6937e-04, 9.6937e-04, 6.6623e-04, 6.6623e-04, 3.5661e-04,
        2.7773e-04, 2.7773e-04, 1.0876e-04, 1.0217e-04, 9.0165e-05, 9.0165e-05,
        8.4702e-05, 7.9570e-05])","['Square', 'Round', 'oval', 'square', 'O', 'S', 'Circular', 'Squared', 'Oct', 'Rectangle', 'round', 'Circle', ' Square', 'Rect', 'oct', '_square', 'rectangle', 'Hex', 'C', 'R']",False,False
