model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
Triangle<end_of_turn>,heart,triangle,331871001,331871,"tensor([9.9998e-01, 2.2221e-05, 6.0679e-09, 3.5524e-10, 1.7706e-10, 1.6365e-10,
        1.4609e-10, 7.3728e-11, 5.2355e-11, 2.4784e-11, 7.0186e-12, 6.3538e-12,
        4.5339e-12, 3.5864e-12, 3.4324e-12, 2.8423e-12, 2.5333e-12, 2.1203e-12,
        1.9729e-12, 1.2713e-12])","['Triangle', 'Tri', '**', 'triangle', 'Tra', 'Quadr', 'Right', ' Triangle', ' triangular', ' triangle', 'Pizza', 'Equ', 'W', 'Tr', 'C', 'Ob', 'S', '三角形', 'Rh', 'D']",False,True
Square<end_of_turn>,square,triangle,552265001,552265,"tensor([9.6066e-01, 2.9144e-02, 8.7633e-03, 1.4026e-03, 2.9293e-05, 1.4697e-06,
        1.1402e-06, 4.0029e-07, 3.1004e-07, 6.2467e-08, 6.1914e-08, 6.1103e-08,
        5.9405e-08, 2.7699e-08, 1.0593e-08, 1.0268e-08, 9.5700e-09, 6.7867e-09,
        5.9601e-09, 4.5743e-09])","['Square', 'Rect', 'Round', 'Rectangle', 'Obl', 'Squ', 'Circular', 'Squared', 'Rounded', 'S', 'Oval', 'square', 'Oct', '**', ' rectangular', ' Square', 'Geometric', 'Sub', 'C', 'rectangular']",False,False
Square<end_of_turn>,square,triangle,317891010,317891,"tensor([6.7629e-01, 3.2189e-01, 1.3741e-03, 2.9402e-04, 1.1626e-04, 3.5525e-05,
        1.1321e-06, 2.0127e-07, 1.8710e-07, 1.3531e-07, 1.2626e-07, 1.0203e-07,
        4.3332e-08, 4.0144e-08, 1.8548e-08, 1.6283e-08, 1.5897e-08, 1.2039e-08,
        1.0334e-08, 9.9617e-09])","['Square', 'Cube', 'C', 'Cub', 'Rect', 'Geometric', 'Squares', '**', 'Hex', 'Ir', 'Wooden', 'Nested', 'Squared', 'Quadr', 'T', ' Cube', 'Stacked', ' Cub', 'Block', 'Boxes']",False,False
Triangle<end_of_turn>,star,triangle,466499000,466499,"tensor([9.9998e-01, 2.3925e-05, 1.8777e-08, 5.0848e-09, 4.8030e-09, 4.5469e-10,
        3.8063e-10, 3.3785e-10, 1.2362e-10, 9.9584e-11, 1.6627e-11, 1.4403e-11,
        5.9179e-12, 4.2324e-12, 2.7801e-12, 2.4873e-12, 2.4486e-12, 2.4317e-12,
        1.7678e-12, 1.5032e-12])","['Triangle', 'Star', 'Tri', 'triangle', '**', 'Diamond', 'Orange', ' Triangle', 'Here', ' triangle', 'Okay', '△', 'Delta', 'Rh', 'Pent', 'Square', 'Right', '<start_of_image>', 'Shape', 'Polygon']",False,True
Diamond<end_of_turn>,square,triangle,102863000,102863,"tensor([9.7696e-01, 1.7391e-02, 5.5973e-03, 3.4443e-05, 7.4845e-06, 4.2292e-06,
        1.0823e-06, 1.6607e-07, 1.5751e-07, 9.5767e-08, 9.4287e-08, 7.7577e-08,
        5.5691e-08, 3.2647e-08, 2.1674e-08, 1.8831e-08, 1.5999e-08, 1.3321e-08,
        1.2322e-08, 9.1704e-09])","['Diamond', 'Square', 'Quadr', 'Rh', 'Hex', 'Diagonal', 'Triangle', 'Ir', 'Equ', '**', 'Oct', 'Diamonds', 'Tri', 'Squ', 'Squared', 'Right', 'Chevron', 'Pent', 'Obl', 'diamond']",False,False
Square<end_of_turn>,square,triangle,337689004,337689,"tensor([8.4284e-01, 1.5381e-01, 1.5261e-03, 6.8232e-04, 4.0908e-04, 2.9636e-04,
        1.4779e-04, 8.7510e-05, 8.6280e-05, 5.5990e-05, 1.5199e-05, 1.4508e-05,
        1.3695e-05, 2.0056e-06, 1.7880e-06, 1.1110e-06, 6.8337e-07, 3.4168e-07,
        3.1682e-07, 3.1275e-07])","['Square', 'Rect', 'Rectangle', 'Oval', 'Oct', 'Squ', 'Tra', 'Hex', 'Obl', 'Ir', 'Geometric', 'Quadr', 'As', 'Rounded', 'Squared', 'S', 'Te', 'Circular', 'El', 'O']",False,False
Circle<end_of_turn>,circle,triangle,339159001,339159,"tensor([9.5588e-01, 3.3212e-02, 1.0904e-02, 1.2467e-07, 3.3029e-08, 1.6320e-08,
        1.1760e-08, 3.6642e-09, 3.4861e-09, 8.4381e-10, 3.7010e-10, 1.5839e-10,
        9.3341e-11, 6.3346e-11, 6.1976e-11, 4.1328e-11, 2.9783e-11, 2.1558e-11,
        1.4111e-11, 1.2725e-11])","['Circle', 'Circular', 'Round', 'Oval', 'Circles', '**', 'circle', '圆形', ' circle', ' Circle', 'round', 'Disk', 'Disc', '圓', ' circular', 'circular', 'Pizza', ' round', 'Rounded', 'Circ']",False,False
Circle<end_of_turn>,circle,triangle,78117002,78117,"tensor([9.9997e-01, 2.9182e-05, 1.2536e-08, 5.7880e-09, 5.3880e-09, 5.2045e-09,
        1.8352e-09, 1.6986e-09, 1.3733e-09, 8.0121e-10, 1.6725e-10, 9.5484e-11,
        7.4181e-11, 1.6460e-11, 1.2951e-11, 9.6104e-12, 8.5390e-12, 6.2100e-12,
        5.8003e-12, 3.7575e-12])","['Circle', 'Circular', 'Circles', 'Oval', ' Circle', 'Ring', '**', 'circle', 'Round', ' circle', 'Circ', 'Ellipse', 'Ann', 'Halo', 'Spiral', 'CIRCLE', 'Disc', 'Disk', 'Curve', 'T']",False,False
Circle<end_of_turn>,circle,triangle,13722000,13722,"tensor([7.2765e-01, 1.7884e-01, 7.5794e-02, 8.1641e-03, 6.5631e-03, 2.6595e-03,
        1.6747e-04, 9.8390e-05, 2.7068e-05, 7.8847e-06, 6.5381e-06, 5.6818e-06,
        4.8209e-06, 3.7120e-06, 3.6494e-06, 1.5571e-06, 9.9853e-07, 9.0892e-07,
        5.4884e-07, 4.6567e-07])","['Circle', 'Button', 'Heart', 'Round', 'Oval', 'Sphere', 'Red', 'Square', 'Circular', 'Ellipse', 'Triangle', 'Disc', 'Disk', 'Ball', '**', 'Diamond', 'Here', 'Orange', 'Rounded', 'O']",False,False
Square<end_of_turn>,square,triangle,581425004,581425,"tensor([9.9999e-01, 1.3193e-05, 1.1131e-07, 4.3339e-09, 4.1628e-09, 1.9103e-09,
        1.3688e-09, 1.2234e-09, 7.8405e-10, 4.5539e-10, 7.1826e-11, 2.3730e-11,
        1.7010e-11, 1.2823e-11, 6.3567e-12, 5.8035e-12, 2.4374e-12, 1.3279e-12,
        1.1909e-12, 1.0806e-12])","['Square', 'Rect', 'Rectangle', 'Squared', 'Squ', ' Square', 'Obl', 'square', 'Quadr', 'Squares', '**', ' square', ' SQUARE', 'Box', 'Round', 'S', '方形', 'Brown', ' Rect', 'Te']",False,False
Circle<end_of_turn>,circle,triangle,297502005,297502,"tensor([7.3690e-01, 1.6440e-01, 9.8669e-02, 2.5577e-05, 4.8232e-07, 1.1396e-07,
        3.2958e-08, 1.3864e-08, 1.1843e-08, 7.6917e-09, 7.4021e-09, 5.6562e-09,
        4.2009e-09, 2.5416e-09, 1.5701e-09, 5.1579e-10, 4.5130e-10, 3.8072e-10,
        2.7876e-10, 2.3495e-10])","['Circle', 'Round', 'Circular', 'Oval', 'Pizza', 'Circles', '**', 'Disk', '圆形', ' circle', 'Disc', 'circle', 'Rounded', ' Circle', 'round', ' round', 'S', ' circular', 'O', ' Round']",False,False
Square<end_of_turn>,square,triangle,83159001,83159,"tensor([9.6823e-01, 2.1641e-02, 1.0126e-02, 2.5986e-06, 1.6802e-06, 1.2127e-06,
        3.4386e-07, 1.7817e-07, 1.6661e-07, 1.6369e-08, 3.3522e-09, 2.8609e-09,
        2.4006e-09, 1.0018e-09, 6.9980e-10, 6.4030e-10, 4.4144e-10, 3.6118e-10,
        2.4751e-10, 1.5316e-10])","['Square', 'Cube', 'C', 'Geometric', 'Cub', '**', 'Rect', 'White', 'Squared', 'S', 'Obl', 'Block', 'Te', 'D', 'Angular', 'W', 'Quadr', 'Here', 'T', 'As']",False,False
Heart<end_of_turn>,heart,triangle,83204007,83204,"tensor([9.8840e-01, 1.1525e-02, 3.4674e-05, 2.3136e-05, 7.0309e-06, 6.1986e-06,
        3.2848e-06, 3.9961e-07, 2.2188e-07, 7.9953e-08, 7.6398e-08, 6.4462e-08,
        5.0030e-08, 3.3604e-08, 2.2742e-08, 2.2271e-08, 2.0555e-08, 2.0296e-08,
        1.5297e-08, 1.3691e-08])","['Heart', 'Triangle', 'Diamond', 'Here', 'Pink', 'Star', 'Arrow', 'Cherry', 'Circle', 'Bl', '**', 'Sphere', 'Strawberry', 'Rh', 'Hearts', 'Pine', 'Square', 'Y', 'Sho', ' Heart']",False,False
Circle<end_of_turn>,circle,triangle,478511001,478511,"tensor([9.3823e-01, 6.1693e-02, 7.9994e-05, 2.2288e-08, 1.8273e-09, 1.1587e-09,
        8.5150e-10, 3.5467e-10, 3.0050e-10, 2.0015e-10, 1.3692e-10, 1.3599e-10,
        6.6302e-11, 2.3207e-11, 3.8026e-12, 3.7165e-12, 2.8713e-12, 2.4630e-12,
        1.8736e-12, 1.7021e-12])","['Circle', 'Circular', 'Round', 'Circles', ' Circle', 'circle', 'Oct', ' circle', 'Oval', '圆形', 'Disc', 'Disk', '**', 'Hex', 'Ann', 'Circ', 'circular', 'round', ' circular', 'Here']",False,False
Circle<end_of_turn>,circle,triangle,480661028,480661,"tensor([9.9796e-01, 1.5060e-03, 5.3848e-04, 1.1447e-07, 1.0263e-08, 7.0090e-09,
        5.8677e-09, 4.2881e-09, 3.0093e-09, 2.0110e-09, 1.4517e-09, 8.0844e-10,
        1.7297e-10, 8.0381e-11, 6.9428e-11, 5.8814e-11, 2.5939e-11, 2.5473e-11,
        2.3739e-11, 7.9350e-12])","['Circle', 'Round', 'Circular', 'Square', 'Sphere', 'Circles', ' Circle', 'Oval', '**', 'circle', ' circle', 'Disc', 'Disk', 'Red', '圆形', 'Oct', 'round', 'C', 'Shape', 'Rect']",False,False
Square<end_of_turn>,square,triangle,219348003,219348,"tensor([9.7152e-01, 1.8149e-02, 8.3814e-03, 8.5726e-04, 4.2967e-04, 3.1854e-04,
        1.4494e-04, 8.5075e-05, 7.9696e-05, 1.1167e-05, 9.8928e-06, 7.2133e-06,
        1.3538e-06, 6.7003e-07, 5.7832e-07, 3.1414e-07, 2.2178e-07, 1.6222e-07,
        1.5391e-07, 8.6860e-08])","['Square', 'Ir', 'Rect', 'Quadr', 'Oct', 'As', 'Hex', 'Geometric', 'Tra', 'Rectangle', 'Slate', 'Squ', 'Squared', 'Sl', 'S', 'Squares', 'Polygon', 'Abstract', 'Angular', 'Obl']",False,False
Square<end_of_turn>,square,triangle,220889000,220889,"tensor([9.2114e-01, 7.7798e-02, 5.3973e-04, 2.5942e-04, 1.2032e-04, 4.5531e-05,
        3.5512e-05, 1.9490e-05, 1.2954e-05, 1.1051e-05, 4.0463e-06, 4.0300e-06,
        3.5835e-06, 1.4735e-06, 1.4202e-06, 5.7871e-07, 4.0735e-07, 3.9635e-07,
        2.7776e-07, 2.2611e-07])","['Square', 'Rect', 'Rectangle', 'Ir', 'Squ', 'Oct', 'Geometric', 'As', 'Obl', 'Hex', 'Oval', 'Abstract', 'Quadr', 'Tra', 'Squared', 'Te', 'Black', 'Rounded', 'S', 'Angular']",False,False
Circle<end_of_turn>,circle,triangle,227010004,227010,"tensor([6.3558e-01, 1.9181e-01, 1.7261e-01, 1.4223e-07, 3.4534e-08, 2.5585e-08,
        1.8708e-08, 1.4378e-08, 1.3250e-08, 2.6458e-09, 1.8218e-09, 1.6646e-09,
        1.1190e-09, 9.6598e-10, 5.1031e-10, 4.8074e-10, 3.9774e-10, 2.5847e-10,
        1.3085e-10, 1.2072e-10])","['Circle', 'Round', 'Circular', '**', 'Oval', 'Circles', '圆形', 'round', 'circle', '圓', ' circle', 'Disc', 'Disk', ' round', ' circular', 'circular', ' Circle', ' Round', 'Pizza', 'Rounded']",False,False
Square<end_of_turn>,square,triangle,96046003,96046,"tensor([1.0000e+00, 1.4293e-06, 7.6970e-08, 6.4026e-08, 2.9958e-08, 7.8406e-09,
        7.4904e-09, 4.5538e-09, 2.9339e-09, 2.9294e-09, 1.4017e-09, 1.0930e-09,
        7.8734e-10, 5.7931e-10, 5.0839e-10, 3.7834e-10, 2.5740e-10, 1.8380e-10,
        1.7004e-10, 1.1489e-10])","['Square', 'Quadr', 'Obl', 'Rect', 'Squared', 'Squ', ' Square', 'square', 'Circular', 'Squares', 'Rectangle', 'Ir', '**', 'Round', 'Fold', 'C', 'Oval', 'Sq', 'Triangle', 'Rough']",False,False
Triangle<end_of_turn>,heart,triangle,490503022,490503,"tensor([5.8860e-01, 3.9235e-01, 1.7656e-02, 7.6842e-04, 3.1237e-04, 2.4325e-04,
        1.4951e-05, 1.4387e-05, 9.6679e-06, 4.4960e-06, 2.9927e-06, 2.4447e-06,
        1.5195e-06, 1.3448e-06, 1.3324e-06, 9.0083e-07, 8.4148e-07, 7.5515e-07,
        7.1106e-07, 6.8859e-07])","['Triangle', 'Heart', 'Tri', 'Tra', 'Red', 'Diamond', 'Bell', 'T', 'Ir', 'Geometric', 'Hex', 'Oval', 'Arrow', 'As', 'Sh', 'Te', 'El', 'Hour', 'Star', 'Cur']",False,True
Square<end_of_turn>,square,triangle,360525005,360525,"tensor([9.3637e-01, 6.0084e-02, 3.0660e-03, 3.5481e-04, 4.7097e-05, 4.1538e-05,
        1.7313e-05, 1.0436e-05, 2.5586e-06, 6.7117e-07, 6.0665e-07, 5.8702e-07,
        2.0611e-07, 1.0082e-07, 7.4664e-08, 2.6678e-08, 2.0168e-08, 1.7720e-08,
        1.7396e-08, 1.3558e-08])","['Square', 'Tra', 'Geometric', 'Quadr', 'Oct', 'Ir', 'As', 'Squ', 'Squared', 'Angular', 'Rect', 'Hex', 'Triangle', 'Tri', '**', 'S', 'Diagonal', 'Trap', 'Obl', 'Ang']",False,False
Heart<end_of_turn>,heart,triangle,364169001,364169,"tensor([1.0000e+00, 2.9974e-07, 1.0796e-07, 2.6991e-08, 1.6577e-08, 8.2710e-09,
        6.0872e-09, 5.5467e-09, 5.0792e-09, 3.8787e-09, 2.5906e-09, 2.2874e-09,
        1.8265e-09, 1.4016e-09, 1.3903e-09, 1.3022e-09, 9.2021e-10, 6.0751e-10,
        5.9158e-10, 5.7246e-10])","['Heart', 'Spiral', 'Here', ' Heart', 'Arrow', 'Flower', 'Triangle', ' heart', 'Hear', 'heart', 'Circle', 'Hearts', 'T', '**', 'Squ', 'Leaf', 'Diamond', '<start_of_image>', 'D', 'Shape']",False,False
Square<end_of_turn>,square,triangle,317833009,317833,"tensor([9.9384e-01, 4.1501e-03, 7.9680e-04, 7.8377e-04, 3.2241e-04, 8.1499e-05,
        8.1030e-06, 2.9427e-06, 2.3070e-06, 2.2280e-06, 1.5476e-06, 1.3537e-06,
        5.9826e-07, 5.4271e-07, 2.7825e-07, 1.6815e-07, 1.1545e-07, 1.0693e-07,
        1.0625e-07, 8.7042e-08])","['Square', 'Tra', 'Tri', 'Geometric', 'Triangle', 'Quadr', 'Squared', 'Angular', 'Squ', 'Ir', 'Rect', 'Oct', '**', 'Hex', 'Obl', 'As', 'S', 'Rh', 'Squares', 'Diamond']",False,False
Square<end_of_turn>,square,triangle,317833070,317833,"tensor([9.9066e-01, 4.1681e-03, 2.9655e-03, 1.0019e-03, 8.4809e-04, 3.2634e-04,
        7.3174e-06, 6.3542e-06, 4.5349e-06, 2.8062e-06, 2.0888e-06, 1.5372e-06,
        1.0060e-06, 6.6215e-07, 5.7489e-07, 3.7678e-07, 3.2977e-07, 2.1362e-07,
        1.8354e-07, 1.0257e-07])","['Square', 'Tra', 'Tri', 'Triangle', 'Geometric', 'Quadr', 'Rect', 'Angular', 'Squared', 'Oct', 'Ir', 'Hex', 'Obl', 'Squ', '**', 'Rh', 'Diamond', 'Diagonal', 'As', 'S']",False,False
Triangle<end_of_turn>,heart,triangle,499267002,499267,"tensor([1.0000e+00, 4.6190e-08, 2.3799e-08, 8.1532e-09, 9.8665e-10, 9.7109e-10,
        9.5507e-10, 1.5742e-10, 1.3874e-10, 6.9103e-11, 5.4672e-11, 4.9771e-11,
        3.3097e-11, 3.0480e-11, 2.6523e-11, 2.1730e-11, 1.8254e-11, 1.7292e-11,
        1.7101e-11, 5.2699e-12])","['Triangle', 'Tri', 'Arrow', 'triangle', ' Triangle', 'Circle', '**', 'Diamond', 'Equ', 'Right', 'Orange', 'Red', ' triangle', 'Sphere', 'Tra', 'T', 'Up', 'Here', '<start_of_image>', 'Okay']",False,True
Triangle<end_of_turn>,star,triangle,376479003,376479,"tensor([1.0000e+00, 8.0016e-08, 2.9988e-08, 2.1711e-08, 2.0922e-08, 2.0805e-09,
        1.4408e-09, 1.1441e-09, 6.7808e-10, 5.9192e-10, 4.1553e-10, 3.5793e-10,
        3.2810e-10, 3.1934e-10, 3.0555e-10, 2.0705e-10, 2.0057e-10, 1.4809e-10,
        1.4700e-10, 1.4399e-10])","['Triangle', 'Tri', 'Diamond', 'Blue', 'triangle', ' triangle', ' Triangle', 'Delta', 'Square', 'Chevron', 'Rounded', 'C', 'Par', 'Circle', 'Bl', 'Arrow', 'Fin', 'Rh', 'Right', 'F']",False,True
Square<end_of_turn>,square,triangle,508412001,508412,"tensor([9.9681e-01, 1.5042e-03, 6.6085e-04, 5.1450e-04, 1.8939e-04, 1.1185e-04,
        7.4791e-05, 7.1994e-05, 2.8291e-05, 1.4649e-05, 7.7876e-06, 3.4879e-06,
        1.5487e-06, 1.5400e-06, 1.3291e-06, 1.0516e-06, 7.1410e-07, 5.9820e-07,
        4.9586e-07, 3.4807e-07])","['Square', 'Rect', 'Tri', 'Geometric', 'Tra', 'Triangle', 'Angular', 'Ir', 'Oct', 'Quadr', 'Hex', 'Ang', 'Obl', 'Squ', 'Diagonal', 'Squared', 'V', 'Oval', 'White', 'As']",False,False
Triangle<end_of_turn>,star,triangle,246728008,246728,"tensor([9.4457e-01, 3.2897e-02, 2.1887e-02, 5.0615e-04, 5.2977e-05, 3.2862e-05,
        2.2684e-05, 1.9294e-05, 4.1536e-06, 2.3157e-06, 5.1610e-07, 4.3694e-07,
        3.5178e-07, 2.5308e-07, 2.4739e-07, 2.1650e-07, 2.1470e-07, 1.4717e-07,
        1.3928e-07, 1.0542e-07])","['Triangle', 'Star', 'Arrow', 'Diamond', 'Rocket', 'Chevron', 'Cone', 'Tri', 'Sho', 'Starburst', 'Point', '**', 'Bl', 'C', 'T', 'Spe', '<start_of_image>', 'Sp', 'Polygon', 'Delta']",False,True
Square<end_of_turn>,square,triangle,119695001,119695,"tensor([4.5299e-01, 4.4595e-01, 6.8800e-02, 3.1413e-02, 3.5804e-04, 2.8810e-04,
        1.0347e-04, 2.9741e-05, 2.5222e-05, 1.5014e-05, 1.4782e-05, 2.8727e-06,
        2.2341e-06, 1.0683e-06, 1.0550e-06, 4.8136e-07, 2.3143e-07, 5.1384e-08,
        4.8093e-08, 3.6252e-08])","['Square', 'Squares', 'Rect', 'Quadr', 'Oct', 'Tra', 'Squared', 'Hex', 'Diamond', 'Tri', 'Geometric', 'Diagonal', 'Rectangle', 'Squ', 'Rh', 'Triangle', 'Diamonds', 'Obl', '**', 'Tiles']",False,False
Square<end_of_turn>,square,triangle,382278001,382278,"tensor([9.9999e-01, 9.9373e-06, 9.7020e-08, 5.4610e-08, 4.3310e-08, 1.2067e-08,
        9.3290e-09, 3.8806e-09, 2.4209e-09, 5.1028e-10, 1.3640e-10, 7.5729e-11,
        5.2815e-11, 3.2097e-11, 2.7801e-11, 1.3310e-11, 7.0235e-12, 3.9636e-12,
        3.2755e-12, 2.9036e-12])","['Square', 'Round', 'Circular', 'Oval', 'Rect', 'White', 'Squ', 'Squared', ' Square', '**', 'square', ' square', 'Rounded', 'Geometric', 'Oct', 'Rectangle', 'Quadr', 'Squares', 'round', 'Sq']",False,False
Square<end_of_turn>,square,triangle,122144005,122144,"tensor([9.9982e-01, 1.3805e-04, 2.3332e-05, 1.5475e-05, 4.0425e-07, 2.4096e-07,
        2.3294e-07, 1.3635e-07, 6.1753e-08, 5.2986e-08, 4.0198e-08, 3.9548e-08,
        3.3600e-08, 3.0297e-08, 2.6437e-08, 2.1755e-08, 1.7138e-08, 1.4702e-08,
        1.2378e-08, 7.6953e-09])","['Square', 'Rect', 'Rectangle', 'Obl', 'Squared', 'Squares', 'S', 'Squ', 'Round', 'Quadr', 'square', 'Geometric', 'Heart', 'Cub', 'Cube', 'Lo', ' Square', 'Oct', 'Oval', 'Diamond']",False,False
Circle<end_of_turn>,circle,triangle,515374001,515374,"tensor([9.9999e-01, 6.2828e-06, 4.0120e-08, 3.7610e-08, 3.3599e-09, 1.8959e-09,
        1.4700e-09, 1.2144e-09, 8.4328e-10, 5.7137e-10, 3.7518e-10, 2.9503e-10,
        9.9154e-11, 7.4962e-11, 4.5005e-11, 3.3551e-11, 2.9663e-11, 1.2897e-11,
        1.1898e-11, 1.1439e-11])","['Circle', 'Circles', 'Oval', 'Ellipse', ' Circle', 'circle', ' circle', 'Circular', 'Curve', '**', 'Shape', 'Spiral', 'Ring', 'Circ', ' circles', 'O', 'Disc', 'CIRCLE', 'circles', 'Arc']",False,False
Pyramid<end_of_turn>,star,triangle,122786003,122786,"tensor([6.0769e-01, 3.8644e-01, 5.8423e-03, 1.2033e-05, 6.9168e-06, 2.8105e-06,
        1.1431e-06, 5.7326e-07, 5.7120e-07, 4.7096e-07, 4.1078e-07, 2.6856e-07,
        2.6621e-07, 1.7502e-07, 1.4686e-07, 1.8535e-08, 1.5789e-08, 1.3222e-08,
        1.3072e-08, 1.2233e-08])","['Py', 'Star', 'Triangle', 'Tri', 'Cone', 'Tet', 'Diamond', '**', 'Sp', 'Pent', 'Hex', 'T', 'Sphere', 'Point', 'Geometric', 'Stars', 'Here', 'Black', 'Oct', 'L']",False,False
Circle<end_of_turn>,circle,triangle,124780002,124780,"tensor([8.2808e-01, 1.7004e-01, 1.8762e-03, 1.2662e-07, 1.9370e-09, 1.8285e-09,
        1.6068e-09, 1.1938e-09, 6.1428e-10, 6.1173e-10, 4.3365e-10, 4.7633e-11,
        3.6578e-11, 1.3521e-11, 1.1876e-11, 8.6056e-12, 8.5400e-12, 5.7692e-12,
        5.0465e-12, 3.9780e-12])","['Circle', 'Circular', 'Round', 'Circles', '**', ' circle', ' Circle', 'circle', 'Oval', '圆形', 'Disc', 'round', ' circular', 'Red', '圓', 'circular', 'Disk', 'Oct', ' Circular', ' Round']",False,False
Square<end_of_turn>,square,triangle,389152003,389152,"tensor([8.7043e-01, 5.8110e-02, 3.7092e-02, 1.6833e-02, 1.2419e-02, 4.9871e-03,
        6.1848e-05, 2.3313e-05, 1.0569e-05, 1.0460e-05, 9.5036e-06, 6.1026e-06,
        2.7154e-06, 2.4746e-06, 1.6707e-06, 4.6433e-07, 2.6660e-07, 5.3546e-08,
        4.2945e-08, 3.5414e-08])","['Square', 'Tri', 'Geometric', 'Tra', 'Triangle', 'Quadr', 'Rect', 'Rh', 'Hex', 'Ir', 'Angular', '**', 'Oct', 'Py', 'Squared', 'Pent', 'Obl', ' Triangular', 'Diamond', 'C']",False,False
Square<end_of_turn>,square,circle,526085002,526085,"tensor([1.0000e+00, 2.0527e-07, 2.9389e-08, 2.4866e-08, 3.0049e-09, 1.7091e-09,
        1.6654e-09, 1.6065e-09, 1.2908e-09, 4.0401e-10, 2.6575e-10, 9.4977e-11,
        7.2944e-11, 5.6443e-11, 3.2945e-11, 2.2917e-11, 9.3207e-12, 7.1159e-12,
        4.2426e-12, 3.7138e-12])","['Square', 'Rect', 'Squ', 'Rectangle', 'Oval', 'Squared', 'Round', 'Quadr', ' Square', 'square', 'Squares', 'Geometric', '**', 'Oct', ' square', 'Obl', 'Circular', ' SQUARE', 'Sq', 'S']",False,False
Heart<end_of_turn>,heart,circle,267780003,267780,"tensor([1.0000e+00, 3.2469e-06, 2.3114e-07, 9.8784e-08, 4.2827e-08, 4.0223e-08,
        3.5473e-08, 3.4549e-08, 1.4203e-08, 1.1198e-08, 9.0891e-09, 8.9097e-09,
        8.7470e-09, 5.0066e-09, 4.6915e-09, 4.6025e-09, 3.9649e-09, 3.8350e-09,
        3.2458e-09, 2.4810e-09])","['Heart', 'Diamond', 'Square', 'Squ', 'Star', 'heart', ' Heart', 'Hear', 'Flower', 'Hearts', 'Te', ' heart', 'Rh', 'Bow', 'Triangle', 'Def', 'Pent', '**', 'Ir', 'Hex']",False,False
Circles.<end_of_turn>,heart,circle,530321001,530321,"tensor([9.9645e-01, 3.5495e-03, 1.0855e-07, 1.2629e-08, 9.7012e-09, 5.6371e-09,
        4.1706e-09, 6.1099e-10, 3.7527e-10, 2.0876e-10, 1.7514e-10, 8.0124e-11,
        7.5152e-11, 6.8468e-11, 2.3724e-11, 8.5979e-12, 4.0864e-12, 1.9320e-12,
        1.6350e-12, 1.3227e-12])","['Circles', 'Circle', 'Hearts', 'circles', ' Circles', ' circles', 'Red', 'Dots', 'Circular', 'Circ', 'Heart', 'R', '**', 'Round', ' circle', 'Bub', 'Pink', '🔴', 'circle', ' Circle']",False,True
Circles<end_of_turn>,heart,circle,137970000,137970,"tensor([9.9954e-01, 3.8409e-04, 5.9433e-05, 1.7100e-05, 1.0197e-07, 4.7767e-08,
        2.8045e-08, 4.8251e-09, 1.9913e-09, 5.9096e-10, 4.4639e-10, 2.9158e-10,
        1.8003e-10, 1.5020e-10, 5.2777e-11, 4.7456e-11, 4.5900e-11, 2.5542e-11,
        2.4893e-11, 2.0977e-11])","['Circles', 'Dots', 'Hearts', 'Circle', 'circles', ' circles', ' Circles', 'Circ', '**', 'Pol', 'Bub', 'Heart', 'D', 'Red', 'dots', 'R', 'Here', 'Or', 'C', ' Dots']",False,True
Circle<end_of_turn>,star,circle,189469004,189469,"tensor([9.9296e-01, 3.1908e-03, 1.3167e-03, 7.6502e-04, 7.1897e-04, 4.3538e-04,
        1.8118e-04, 8.3944e-05, 5.5898e-05, 4.7956e-05, 4.7427e-05, 3.2545e-05,
        2.5311e-05, 1.8937e-05, 1.7786e-05, 1.6617e-05, 1.3625e-05, 9.6329e-06,
        8.4496e-06, 7.1970e-06])","['Circle', 'Sphere', 'Globe', 'Flower', 'Blue', 'Spiral', 'Circular', 'Sw', 'Ellipse', 'Bubble', 'Diamond', 'Maple', 'Triangle', 'Circles', 'Round', 'Floral', 'C', 'Ell', 'Leaf', 'Wh']",False,True
Circle<end_of_turn>,heart,circle,404165007,404165,"tensor([1.0000e+00, 5.1007e-10, 4.0243e-10, 3.9448e-10, 1.4953e-10, 8.3175e-11,
        3.7578e-11, 2.5078e-11, 1.5130e-11, 6.5953e-12, 2.1110e-12, 1.2035e-12,
        8.8793e-13, 7.4785e-13, 3.6715e-13, 2.5827e-13, 2.2051e-13, 1.9822e-13,
        1.4099e-13, 1.3761e-13])","['Circle', 'Circles', 'circle', ' circle', ' Circle', 'Here', 'Sphere', '**', 'White', 'Dot', 'Ball', 'Circ', 'Okay', 'Red', 'Purple', 'Disc', 'D', 'Oval', 'T', 'Blue']",False,True
Heart<end_of_turn>,heart,circle,12154000,12154,"tensor([1.0000e+00, 1.3219e-06, 6.3911e-07, 4.9968e-08, 4.7567e-08, 9.5422e-09,
        7.4026e-09, 6.5840e-09, 5.2898e-09, 5.0398e-09, 3.5329e-09, 3.1840e-09,
        3.1696e-09, 2.4043e-09, 1.8336e-09, 1.6551e-09, 1.4244e-09, 1.2317e-09,
        1.0281e-09, 6.3321e-10])","['Heart', 'Hearts', 'Circle', 'heart', ' Heart', 'Hear', 'Here', 'Circles', ' heart', 'Flower', 'Floral', 'Cherry', 'Star', 'Lip', 'Red', 'Round', 'Love', 'Diamond', 'Sphere', '❤️']",False,False
