model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
 square<|im_end|>,square,triangle,581425004,581425,"tensor([0.3883, 0.2126, 0.1527, 0.1076, 0.0689, 0.0148, 0.0022, 0.0021, 0.0021,
        0.0020, 0.0018, 0.0013, 0.0010, 0.0010, 0.0009, 0.0009, 0.0008, 0.0008,
        0.0007, 0.0006])","['square', 'box', 'rectangle', 'cube', 'rect', 'c', 'block', 's', 'heart', 'star', 'd', 'p', 'hex', 'long', 'knife', 'triangle', ' rectangular', 'oct', 'b', 'Square']",False,False
 square<|im_end|>,square,triangle,343140007,343140,"tensor([6.8214e-01, 2.4540e-01, 1.3975e-02, 1.2556e-02, 9.8628e-03, 3.2862e-03,
        3.0943e-03, 2.8234e-03, 1.0256e-03, 9.0123e-04, 8.0383e-04, 7.5524e-04,
        6.9813e-04, 6.6700e-04, 6.3382e-04, 5.5748e-04, 4.7650e-04, 4.7013e-04,
        4.1330e-04, 3.4288e-04])","['square', 'rectangle', 's', 'd', 'rect', 'none', 'triangle', 'hex', 'circle', 'tile', 'box', 'strip', 'cross', 'check', 'ge', 'Square', 'heart', 'p', 'he', 'star']",False,False
 square<|im_end|>,square,triangle,83159001,83159,"tensor([9.3601e-01, 4.4775e-02, 8.4833e-03, 2.7424e-03, 2.3300e-03, 1.0099e-03,
        9.7257e-04, 7.4074e-04, 2.9127e-04, 1.9671e-04, 1.6414e-04, 1.1366e-04,
        1.1199e-04, 1.0754e-04, 9.3642e-05, 7.7970e-05, 7.2047e-05, 6.6151e-05,
        6.1667e-05, 6.0742e-05])","['square', 'rectangle', 'rect', 'cube', 'box', 's', 'Square', 'triangle', 'white', ' square', 'd', 'c', '-square', 'round', 'hex', 'oval', 'Rectangle', 'sqrt', ' rectangular', 'oct']",False,False
 Heart<|im_end|>,heart,triangle,83204007,83204,"tensor([9.3429e-01, 3.3683e-02, 1.7600e-02, 3.3489e-03, 2.6324e-03, 1.4934e-03,
        1.2841e-03, 5.2599e-04, 5.2265e-04, 2.9219e-04, 2.6737e-04, 2.2554e-04,
        2.1557e-04, 2.0377e-04, 1.5746e-04, 1.5621e-04, 1.4658e-04, 1.1620e-04,
        1.0891e-04, 1.0396e-04])","['Heart', 'A', 'The', 'There', 'P', 'Triangle', 'heart', ' heart', 'He', 'Tri', 'D', 'Hex', 'His', ' Heart', 'Red', 'Square', 'triangle', 'It', 'An', 'This']",False,False
 circle<|im_end|>,circle,triangle,478511001,478511,"tensor([6.4938e-01, 3.1722e-01, 1.2025e-02, 5.0349e-03, 4.2403e-03, 2.1271e-03,
        1.8879e-03, 1.4292e-03, 1.1914e-03, 6.6749e-04, 4.9535e-04, 2.4755e-04,
        1.8604e-04, 1.5714e-04, 1.4585e-04, 1.4492e-04, 1.4127e-04, 1.3271e-04,
        1.1862e-04, 1.0806e-04])","['circle', 'round', 'oval', 'circ', 'c', 'oct', 'rectangle', 'square', 'd', 'triangle', 'rounded', '圆', 'hex', 'red', ' circle', 'cir', 'ell', 'o', '圆形', 'heart']",False,False
 square<|im_end|>,square,triangle,189229002,189229,"tensor([8.8462e-01, 3.0600e-02, 2.9387e-02, 1.4760e-02, 1.3856e-02, 7.1455e-03,
        2.3797e-03, 2.2503e-03, 2.0156e-03, 1.3915e-03, 1.0497e-03, 1.0005e-03,
        9.5478e-04, 7.5630e-04, 5.6288e-04, 5.5202e-04, 5.0338e-04, 3.5196e-04,
        2.9859e-04, 2.7604e-04])","['square', 'Square', 'rectangle', 'round', 'rect', 'triangle', 'hex', 'd', 'tri', 'Rectangle', 'clear', 'Rect', 'oct', 'glass', 'oval', 'circle', 'heart', 's', 'he', ' square']",False,False
 square<|im_end|>,square,triangle,86932001,86932,"tensor([7.8213e-01, 7.4773e-02, 5.9995e-02, 3.6036e-02, 5.0422e-03, 4.8469e-03,
        4.0148e-03, 3.5558e-03, 3.5459e-03, 2.7757e-03, 2.6672e-03, 2.2689e-03,
        1.2897e-03, 1.2427e-03, 9.6634e-04, 9.1677e-04, 7.3275e-04, 7.1996e-04,
        6.5745e-04, 5.7548e-04])","['square', 'rectangle', 'rect', 'round', 'v', 'c', 'glass', 'cube', 'clear', 'hex', 't', 'triangle', 'oval', 'tri', 'Square', 'box', 'd', 'circle', 's', 'g']",False,False
 circle<|im_end|>,circle,triangle,480661028,480661,"tensor([5.2530e-01, 2.4345e-01, 1.0604e-01, 4.7819e-02, 2.9912e-02, 1.1039e-02,
        5.4083e-03, 3.1846e-03, 3.0327e-03, 2.1498e-03, 2.0886e-03, 2.0840e-03,
        1.8198e-03, 1.6924e-03, 8.9279e-04, 5.0001e-04, 4.4511e-04, 3.7746e-04,
        3.5840e-04, 3.3855e-04])","['circle', 'round', 'square', 'rectangle', 'oval', 'triangle', 'oct', 'c', 'd', 'circ', 'red', 'hex', 'rect', 'heart', 'rounded', 'ell', 'o', 'half', 'vertical', 'ob']",False,False
 square<|im_end|>,square,triangle,350008005,350008,"tensor([7.8444e-01, 1.4088e-01, 3.2552e-02, 7.3319e-03, 6.9532e-03, 4.7317e-03,
        2.6175e-03, 2.2195e-03, 1.9668e-03, 1.5103e-03, 1.2563e-03, 1.0901e-03,
        9.9875e-04, 9.6369e-04, 8.5260e-04, 5.5232e-04, 3.6641e-04, 3.1839e-04,
        3.1090e-04, 3.0576e-04])","['square', 'rectangle', 'rect', 'round', 'cube', 'c', 'glass', 'hex', 'clear', 'triangle', 't', 'box', 's', 'Square', 'oval', 'd', ' rectangular', 'Rectangle', 'circle', 'tri']",False,False
 square<|im_end|>,square,triangle,219348003,219348,"tensor([8.0204e-01, 5.0962e-02, 3.9613e-02, 3.2523e-02, 1.9136e-02, 1.6582e-02,
        8.8692e-03, 4.1189e-03, 3.9237e-03, 2.4954e-03, 2.3280e-03, 1.5429e-03,
        1.3278e-03, 1.2906e-03, 4.7294e-04, 4.5604e-04, 4.4434e-04, 4.1632e-04,
        3.5378e-04, 2.6264e-04])","['square', 'rectangle', 'triangle', 'round', 'rect', 'tri', 'oval', 'oct', 'tr', 'hex', 'Square', 'd', 'circle', 'gray', 'Rectangle', 'he', 's', 'ob', 'Rect', 'rounded']",False,False
 square<|im_end|>,square,triangle,408185016,408185,"tensor([0.4363, 0.2831, 0.0841, 0.0497, 0.0404, 0.0176, 0.0173, 0.0169, 0.0092,
        0.0030, 0.0028, 0.0024, 0.0023, 0.0020, 0.0015, 0.0012, 0.0010, 0.0008,
        0.0007, 0.0007])","['square', 'rectangle', 'oval', 'round', 'none', 'circle', 'rect', 'no', 'triangle', 'ell', 'heart', 'd', 'unknown', 'hex', 'mouse', 'not', 'nothing', 'rounded', 'there', 'ob']",False,False
 square<|im_end|>,square,triangle,220889000,220889,"tensor([7.9400e-01, 1.1730e-01, 3.0492e-02, 1.9113e-02, 7.8126e-03, 6.6279e-03,
        5.2306e-03, 3.9239e-03, 1.9967e-03, 1.8697e-03, 9.5322e-04, 7.5832e-04,
        7.4570e-04, 5.4604e-04, 5.3434e-04, 4.4651e-04, 3.5397e-04, 3.3568e-04,
        3.1732e-04, 2.6970e-04])","['square', 'rectangle', 'rect', 'triangle', 'Square', 'oval', 'round', 'tri', 'Rectangle', 'hex', 'Rect', 'oct', 'd', 'ob', 'tr', 'black', 'long', 's', ' rectangular', ' square']",False,False
 square<|im_end|>,square,triangle,90830004,90830,"tensor([0.5792, 0.1941, 0.0688, 0.0533, 0.0203, 0.0183, 0.0079, 0.0068, 0.0046,
        0.0045, 0.0036, 0.0022, 0.0021, 0.0018, 0.0015, 0.0013, 0.0009, 0.0009,
        0.0008, 0.0007])","['square', 'triangle', 'rectangle', 'round', 'tri', 'rect', 'half', 'heart', 'oval', 'circle', 's', 'd', 'tr', 'bread', 'b', 'ob', 'rounded', 'Square', 'hex', 'flat']",False,False
 star<|im_end|>,star,triangle,485300000,485300,"tensor([8.8361e-01, 2.6539e-02, 1.6524e-02, 1.2390e-02, 7.7641e-03, 5.2423e-03,
        4.4784e-03, 4.2532e-03, 3.8978e-03, 3.3538e-03, 2.4910e-03, 2.3336e-03,
        2.2537e-03, 1.5890e-03, 1.5619e-03, 1.1718e-03, 1.0285e-03, 9.5189e-04,
        9.3018e-04, 7.0438e-04])","['star', 'd', 'hex', 'triangle', 'sh', 'oct', 'yellow', 'shield', 'pent', 'round', 'p', 'circle', 'square', 'stars', 'rectangle', 'gold', 'he', 'cross', 'st', '星']",False,False
 Square<|im_end|>,square,triangle,103547001,103547,"tensor([0.4425, 0.3264, 0.0517, 0.0495, 0.0367, 0.0109, 0.0090, 0.0089, 0.0084,
        0.0053, 0.0051, 0.0035, 0.0026, 0.0024, 0.0024, 0.0020, 0.0020, 0.0018,
        0.0015, 0.0015])","['Square', 'square', 'Rectangle', 'Rect', 'rectangle', 'rect', 'S', 'triangle', 'Hex', 'hex', 'tri', 'The', 'Triangle', 'oct', 'A', 'round', 's', 'L', 'T', 'd']",False,False
 square<|im_end|>,square,triangle,96046003,96046,"tensor([7.7556e-01, 1.1840e-01, 5.2093e-02, 1.6631e-02, 1.3282e-02, 8.0775e-03,
        3.7271e-03, 8.4320e-04, 6.8788e-04, 5.6925e-04, 5.5693e-04, 5.4222e-04,
        5.3845e-04, 5.1206e-04, 3.4151e-04, 2.9714e-04, 2.6362e-04, 2.2566e-04,
        1.8092e-04, 1.6507e-04])","['square', 'rectangle', 'round', 'rect', 'circle', 'triangle', 'oval', 'd', 'heart', 'paper', 'white', 'tri', 'Square', 's', 'half', 'fold', 'hex', 'c', 'none', 'Rectangle']",False,False
 square<|im_end|>,square,triangle,116677000,116677,"tensor([6.8352e-01, 1.8351e-01, 5.1220e-02, 2.5497e-02, 1.9622e-02, 6.9795e-03,
        3.9307e-03, 3.6261e-03, 2.8628e-03, 2.3654e-03, 2.2017e-03, 2.0619e-03,
        1.1487e-03, 6.5544e-04, 5.8851e-04, 4.6931e-04, 4.6075e-04, 4.4568e-04,
        3.5460e-04, 3.2671e-04])","['square', 'rectangle', 'round', 'rect', 'oval', 'circle', 'hex', 'triangle', 'heart', 'oct', 'd', 'Square', 'tri', 's', 'rounded', 'sem', 'half', 'Rectangle', 'ell', 'ob']",False,False
 heart<|im_end|>,heart,triangle,490503022,490503,"tensor([8.7095e-01, 2.6724e-02, 1.2694e-02, 1.1298e-02, 1.0343e-02, 8.2690e-03,
        7.8570e-03, 6.2184e-03, 5.5473e-03, 4.9619e-03, 4.2711e-03, 3.0377e-03,
        2.5712e-03, 2.3473e-03, 2.1507e-03, 1.7736e-03, 1.6640e-03, 1.4404e-03,
        7.3840e-04, 6.5986e-04])","['heart', 'rectangle', 'bone', 'round', 'oval', 'square', 'dog', 'triangle', 'hex', 'tag', 'd', 'rect', 'circle', 'red', 'he', 'bell', 'b', ' heart', 'ell', 'bow']",False,False
 square<|im_end|>,square,triangle,360525005,360525,"tensor([6.2495e-01, 3.0997e-01, 1.1579e-02, 9.9639e-03, 8.9996e-03, 5.5412e-03,
        5.2707e-03, 3.7627e-03, 2.9874e-03, 2.8678e-03, 1.3179e-03, 1.1800e-03,
        1.0082e-03, 9.9999e-04, 7.8405e-04, 6.6937e-04, 5.6168e-04, 4.5139e-04,
        4.2597e-04, 3.7361e-04])","['square', 'Square', 'd', 'triangle', 'rectangle', 's', 'S', 'Rectangle', 'Rect', 'rect', 'tri', 'white', 'D', 'White', 'Triangle', 'round', 'hex', ' square', '-square', 'oct']",False,False
 heart<|im_end|>,heart,triangle,364169001,364169,"tensor([9.9630e-01, 1.3657e-03, 7.6632e-04, 3.0592e-04, 2.7606e-04, 1.6246e-04,
        1.2101e-04, 6.4290e-05, 5.3184e-05, 2.8089e-05, 2.7795e-05, 2.2076e-05,
        1.9990e-05, 1.8767e-05, 1.3065e-05, 1.1003e-05, 1.0849e-05, 9.2618e-06,
        8.8704e-06, 7.6076e-06])","['heart', 'triangle', 'he', 'Heart', ' heart', 'circle', 'star', 'hex', 'd', 'love', 'rectangle', '心', 'arrow', 'square', '-heart', 'round', 'oval', 'p', ' hearts', 'c']",False,False
 square<|im_end|>,square,triangle,106029015,106029,"tensor([4.4041e-01, 2.2867e-01, 1.0256e-01, 9.4448e-02, 6.3938e-02, 3.0509e-02,
        1.6195e-02, 2.7130e-03, 1.9354e-03, 1.8126e-03, 1.3829e-03, 1.0703e-03,
        1.0227e-03, 7.9159e-04, 6.8114e-04, 6.5546e-04, 5.9036e-04, 4.8775e-04,
        4.7735e-04, 4.3450e-04])","['square', 'round', 'circle', 'rectangle', 'oval', 'triangle', 'rect', 'none', 'no', 'heart', 'wood', 'p', 'b', 'd', 'cut', 'tri', 'c', 'hex', 'circ', 'ob']",False,False
 heart<|im_end|>,heart,triangle,499982000,499982,"tensor([8.9134e-01, 5.0537e-02, 1.6823e-02, 1.4577e-02, 4.4520e-03, 4.2612e-03,
        2.4395e-03, 1.6209e-03, 1.4732e-03, 8.0708e-04, 7.7988e-04, 7.6401e-04,
        7.5417e-04, 5.9513e-04, 4.8978e-04, 4.7246e-04, 3.6213e-04, 3.4681e-04,
        3.2406e-04, 2.1980e-04])","['heart', 'circle', 'he', 'triangle', 'oval', 'round', 'hex', 'star', 'd', 'rectangle', ' heart', 'half', 'circ', 'Heart', 'c', 'h', 'arch', 'oct', 'tri', 'square']",False,False
 square<|im_end|>,square,triangle,317833009,317833,"tensor([8.6631e-01, 1.2027e-01, 5.9659e-03, 1.9389e-03, 1.6714e-03, 7.0970e-04,
        4.4926e-04, 3.3246e-04, 2.5076e-04, 2.1603e-04, 1.0214e-04, 9.7813e-05,
        9.4265e-05, 8.3579e-05, 8.3095e-05, 7.1935e-05, 6.3988e-05, 6.0257e-05,
        5.3648e-05, 5.1839e-05])","['square', 'rectangle', 'rect', 'd', 'triangle', 's', 'Square', 'hex', 'white', 'oval', 'rh', 'oct', 'sqrt', 'round', ' square', '-square', 'tri', 'Rectangle', 'ob', 'tr']",False,False
 square<|im_end|>,square,triangle,317833070,317833,"tensor([8.7761e-01, 1.0666e-01, 6.1253e-03, 2.4439e-03, 2.4431e-03, 6.5725e-04,
        5.0654e-04, 4.8374e-04, 4.1658e-04, 2.9568e-04, 1.4748e-04, 1.3509e-04,
        1.0800e-04, 1.0749e-04, 8.7344e-05, 8.6435e-05, 8.1568e-05, 7.4937e-05,
        6.9853e-05, 6.5625e-05])","['square', 'rectangle', 'rect', 'triangle', 'd', 's', 'white', 'Square', 'hex', 'oval', 'oct', 'round', ' square', 'sqrt', 'rh', '-square', 'tri', 'tr', 'ob', 'Rectangle']",False,False
 circle<|im_end|>,circle,triangle,109791003,109791,"tensor([0.7631, 0.0584, 0.0489, 0.0227, 0.0219, 0.0180, 0.0099, 0.0097, 0.0069,
        0.0020, 0.0019, 0.0019, 0.0018, 0.0017, 0.0014, 0.0012, 0.0011, 0.0010,
        0.0009, 0.0009])","['circle', 'round', 'ring', 'heart', 'oval', 'd', 'rain', 'c', 'circ', 'r', 'hex', 'rectangle', 'arc', 'half', 'ell', 'square', 'triangle', 'loop', 's', 'don']",False,False
 circle<|im_end|>,circle,triangle,504833006,504833,"tensor([9.6075e-01, 9.1642e-03, 6.6004e-03, 4.9781e-03, 3.9094e-03, 2.5787e-03,
        1.5005e-03, 1.3155e-03, 7.5807e-04, 6.7941e-04, 6.0148e-04, 5.1821e-04,
        4.4889e-04, 2.4276e-04, 2.4159e-04, 1.8996e-04, 1.8626e-04, 1.5634e-04,
        1.4592e-04, 1.4462e-04])","['circle', 'bird', 'round', 'cr', 'oval', 'st', 'circ', 'triangle', 'c', 'd', 'ell', 'rectangle', 'cross', 'yellow', 'square', 'heart', 'star', ' circle', 'b', 'blue']",False,False
 triangle<|im_end|>,heart,triangle,499267002,499267,"tensor([5.2903e-01, 4.2809e-01, 1.2130e-02, 6.2414e-03, 5.2446e-03, 2.1232e-03,
        2.1213e-03, 1.8013e-03, 1.4925e-03, 1.3259e-03, 6.8611e-04, 6.6517e-04,
        5.6804e-04, 5.2050e-04, 3.9297e-04, 3.7238e-04, 3.3601e-04, 2.4599e-04,
        2.3612e-04, 2.2920e-04])","['triangle', 'Triangle', 'Tri', 'tri', 'Heart', 'heart', 'Hex', 'He', 'd', 'hex', 'D', 'Square', ' triangle', 'tr', 'he', ' Triangle', 'arrow', 'Arrow', 'round', 'T']",False,True
 star<|im_end|>,star,triangle,376479003,376479,"tensor([9.7060e-01, 1.4413e-02, 3.4000e-03, 2.7576e-03, 1.8367e-03, 1.0397e-03,
        6.1296e-04, 5.9398e-04, 4.3551e-04, 3.4243e-04, 3.4064e-04, 2.2713e-04,
        1.9285e-04, 1.8700e-04, 1.6135e-04, 1.4923e-04, 1.1017e-04, 9.9307e-05,
        7.8555e-05, 7.5469e-05])","['star', 'triangle', 'd', 'stars', 'circle', 'cross', 'st', 'square', ' star', 'rectangle', '星', 'Star', 'arrow', 'aster', 'white', 'round', 't', 'hex', 'p', 'pent']",False,False
 square<|im_end|>,square,triangle,412350012,412350,"tensor([8.9623e-01, 6.6672e-02, 1.0448e-02, 6.9011e-03, 5.0180e-03, 2.5769e-03,
        2.3519e-03, 1.5733e-03, 1.1371e-03, 8.7345e-04, 4.8382e-04, 4.2433e-04,
        2.9514e-04, 2.9329e-04, 2.5903e-04, 2.1656e-04, 2.0321e-04, 1.9891e-04,
        1.8292e-04, 1.2031e-04])","['square', 'rectangle', 'Square', 'rect', 'd', 's', 'hex', 'white', 'triangle', 'oct', 'he', 'Rectangle', 'rh', 'round', 'oval', ' square', 'sqrt', '-square', 'Rect', 'heart']",False,False
 square<|im_end|>,square,triangle,508412001,508412,"tensor([8.9155e-01, 7.2330e-02, 1.2801e-02, 6.3143e-03, 5.2993e-03, 3.4905e-03,
        1.8263e-03, 1.1094e-03, 8.3016e-04, 7.0136e-04, 4.8979e-04, 3.7512e-04,
        2.5794e-04, 1.7140e-04, 1.4483e-04, 1.1327e-04, 1.0338e-04, 7.3505e-05,
        6.7628e-05, 6.5067e-05])","['square', 'rectangle', 'round', 'rect', 'oval', 'triangle', 'circle', 'white', 'hex', 'd', 'oct', 'Square', 's', 'heart', ' square', 'ob', 'tri', 'rounded', 'tr', '-square']",False,False
 star<|im_end|>,star,triangle,246728008,246728,"tensor([7.1557e-01, 2.2395e-01, 3.8842e-02, 1.4778e-03, 1.3156e-03, 1.3076e-03,
        1.2779e-03, 1.1973e-03, 1.1608e-03, 1.1449e-03, 9.4167e-04, 7.5666e-04,
        7.2511e-04, 6.8455e-04, 5.9736e-04, 5.7403e-04, 3.4958e-04, 3.0247e-04,
        2.9086e-04, 2.8458e-04])","['star', 'triangle', 'd', 'tri', 'hex', 'stars', 'py', 'arrow', 'p', 'square', 'pent', 'oct', 'st', 'rectangle', 'cross', 'tr', '星', 'round', ' star', 'cone']",False,False
 Square<|im_end|>,square,triangle,325418002,325418,"tensor([0.3099, 0.2053, 0.1625, 0.1120, 0.0975, 0.0169, 0.0159, 0.0108, 0.0078,
        0.0061, 0.0058, 0.0050, 0.0036, 0.0035, 0.0035, 0.0024, 0.0017, 0.0015,
        0.0012, 0.0010])","['Square', 'Rect', 'The', 'square', 'Rectangle', 'rect', 'tri', 'Tri', 'rectangle', 'Box', 'triangle', 'Hex', 'box', 'Triangle', 'S', 'the', 'flat', 'T', ' rectangular', 's']",False,False
 square<|im_end|>,square,triangle,119695001,119695,"tensor([9.8552e-01, 1.1359e-02, 9.8122e-04, 6.3270e-04, 2.4560e-04, 1.3400e-04,
        1.0604e-04, 9.6029e-05, 8.7839e-05, 6.5740e-05, 5.9127e-05, 5.5891e-05,
        4.6337e-05, 3.7323e-05, 2.1450e-05, 1.8583e-05, 1.8055e-05, 1.3758e-05,
        1.3743e-05, 1.2022e-05])","['square', 'rectangle', 's', 'rect', 'Square', 'tile', 'd', 'sqrt', 'hex', 'round', ' square', 'triangle', '-square', 'sq', 't', 'cube', '_square', 'tan', 'c', 'circle']",False,False
 square<|im_end|>,square,triangle,382278001,382278,"tensor([8.0467e-01, 1.8406e-01, 5.5501e-03, 1.3716e-03, 1.0024e-03, 4.2933e-04,
        3.8399e-04, 3.3269e-04, 2.5719e-04, 2.5465e-04, 1.0271e-04, 1.0039e-04,
        9.4307e-05, 8.3901e-05, 7.8696e-05, 6.3197e-05, 6.3069e-05, 4.4920e-05,
        4.0652e-05, 3.7883e-05])","['square', 'rectangle', 'rect', 'triangle', 'oval', 'd', 'Square', 'round', 's', 'hex', 'white', 'oct', ' square', 'circle', 'sqrt', '-square', 'Rectangle', 'ob', ' rectangle', 'tri']",False,False
 square<|im_end|>,square,triangle,120642024,120642,"tensor([0.5431, 0.1271, 0.1095, 0.0619, 0.0283, 0.0281, 0.0159, 0.0138, 0.0091,
        0.0070, 0.0056, 0.0054, 0.0037, 0.0025, 0.0019, 0.0012, 0.0012, 0.0012,
        0.0012, 0.0011])","['square', 'triangle', 'rectangle', 'cross', 'hex', 'oct', 'round', 'd', 'py', 'circle', 'point', 'rect', 'tri', 'ro', 'clock', 'c', 'box', 'cone', 's', 'Square']",False,False
 square<|im_end|>,square,triangle,122144005,122144,"tensor([6.1782e-01, 1.6121e-01, 1.0256e-01, 4.4811e-02, 2.3739e-02, 1.5015e-02,
        1.3149e-02, 1.8925e-03, 1.6006e-03, 1.3975e-03, 1.2185e-03, 1.1876e-03,
        1.1348e-03, 8.0650e-04, 5.8458e-04, 5.0804e-04, 4.1807e-04, 4.0677e-04,
        3.9191e-04, 2.8778e-04])","['square', 'round', 'rectangle', 'oval', 'rect', 'circle', 'triangle', 'heart', 'rounded', 'tri', 'ob', 'half', 's', 'Square', 'd', 'c', 'hex', 'oct', 'b', 'bread']",False,False
 circle<|im_end|>,circle,triangle,515374001,515374,"tensor([9.4441e-01, 2.3268e-02, 1.3686e-02, 4.9819e-03, 3.2210e-03, 1.1239e-03,
        1.1207e-03, 8.6776e-04, 6.7968e-04, 5.4053e-04, 4.0040e-04, 2.7501e-04,
        1.9636e-04, 1.8479e-04, 1.6283e-04, 1.4244e-04, 1.2837e-04, 1.2085e-04,
        1.1550e-04, 1.0292e-04])","['circle', 'round', 'circ', 'oval', 'heart', 'ring', 'triangle', 'c', 'rectangle', 'd', 'square', ' circle', 'o', '-circle', 'ell', 'cir', 'rounded', 'r', 'red', 'oct']",False,False
 square<|im_end|>,square,triangle,384641007,384641,"tensor([0.4430, 0.2732, 0.0829, 0.0529, 0.0274, 0.0212, 0.0105, 0.0103, 0.0075,
        0.0069, 0.0051, 0.0048, 0.0030, 0.0023, 0.0018, 0.0017, 0.0016, 0.0014,
        0.0014, 0.0014])","['square', 'round', 'triangle', 'rectangle', 'circle', 'oval', 'hex', 'tri', 'oct', 'rect', 'd', 'c', 's', 'none', 'b', 'cur', 'in', 'cross', 't', 'star']",False,False
 star<|im_end|>,star,triangle,122786003,122786,"tensor([8.7626e-01, 9.5232e-02, 1.6269e-02, 1.8438e-03, 9.7034e-04, 8.8387e-04,
        8.3623e-04, 5.3582e-04, 4.3098e-04, 4.2106e-04, 4.0291e-04, 3.9430e-04,
        3.2081e-04, 3.1258e-04, 2.6982e-04, 2.6306e-04, 1.6364e-04, 1.5704e-04,
        1.4344e-04, 1.2111e-04])","['star', 'triangle', 'd', 'stars', 'p', 'pent', 'tri', 'oct', '星', 'st', ' star', 'Star', 'square', 'tr', 'py', 'hex', 'circle', 'black', 'sp', 't']",False,False
 square<|im_end|>,square,triangle,254210083,254210,"tensor([0.3542, 0.1787, 0.1702, 0.0855, 0.0518, 0.0453, 0.0304, 0.0197, 0.0058,
        0.0057, 0.0047, 0.0028, 0.0024, 0.0021, 0.0020, 0.0019, 0.0017, 0.0013,
        0.0013, 0.0012])","['square', 'rectangle', 'circle', 'cat', 'oval', 'round', 'triangle', 'heart', 'oct', 'rect', 'none', 'hex', 'd', 'star', 'black', 's', 'dog', 'circ', 'tri', 'c']",False,False
 circle<|im_end|>,circle,triangle,124780002,124780,"tensor([7.0040e-01, 2.7447e-01, 7.9936e-03, 4.9522e-03, 3.5570e-03, 1.4187e-03,
        9.7201e-04, 9.0243e-04, 6.7877e-04, 5.8460e-04, 4.5847e-04, 1.9026e-04,
        1.5440e-04, 1.1397e-04, 1.0895e-04, 1.0740e-04, 1.0654e-04, 1.0301e-04,
        9.1079e-05, 8.8988e-05])","['circle', 'round', 'oval', 'circ', 'c', 'd', 'rectangle', 'oct', 'triangle', 'rounded', 'square', '圆', 'hex', 'red', 'cir', 'ell', ' circle', 'cone', 'don', 'o']",False,False
 square<|im_end|>,square,triangle,545285025,545285,"tensor([0.4665, 0.2370, 0.1950, 0.0168, 0.0158, 0.0105, 0.0089, 0.0068, 0.0046,
        0.0028, 0.0022, 0.0019, 0.0015, 0.0013, 0.0010, 0.0009, 0.0008, 0.0007,
        0.0007, 0.0006])","['square', 'rectangle', 'none', 'round', 'rect', 'triangle', 'circle', 'no', 'oval', 'Square', 's', 'box', 'Rectangle', 'None', 'tri', 'd', 'c', 'rounded', 'heart', 'nothing']",False,False
 square<|im_end|>,square,triangle,389152003,389152,"tensor([9.7022e-01, 1.8848e-02, 2.2447e-03, 2.0983e-03, 1.5932e-03, 1.0963e-03,
        9.5334e-04, 6.4538e-04, 2.6645e-04, 1.9269e-04, 1.7323e-04, 1.0613e-04,
        9.4415e-05, 9.1711e-05, 7.2270e-05, 5.9554e-05, 4.2892e-05, 3.6399e-05,
        3.3172e-05, 3.1302e-05])","['square', 'rectangle', 's', 'rect', 'd', 'cube', 'triangle', 'Square', 'white', 'hex', 'box', ' square', 'oct', 'sqrt', '-square', 'c', 'tri', 'oval', 'sq', 'rh']",False,False
 square<|im_end|>,square,triangle,414571004,414571,"tensor([8.8756e-01, 9.8226e-02, 3.1573e-03, 2.5692e-03, 2.2500e-03, 1.6959e-03,
        8.6742e-04, 5.8992e-04, 4.3339e-04, 3.2588e-04, 2.9910e-04, 2.1307e-04,
        2.1103e-04, 1.4055e-04, 8.4238e-05, 6.2614e-05, 6.1478e-05, 5.8895e-05,
        5.6780e-05, 3.9669e-05])","['square', 'rectangle', 'rect', 'round', 'oval', 'triangle', 'circle', 'Square', 'white', 'hex', 's', 'oct', 'd', ' square', '-square', 'Rectangle', 'sqrt', 'ob', 'heart', 'tri']",False,False
 heart<|im_end|>,heart,triangle,391460003,391460,"tensor([8.4699e-01, 7.6045e-02, 4.2241e-02, 1.6345e-02, 4.0408e-03, 3.4443e-03,
        1.5498e-03, 1.1762e-03, 7.6361e-04, 7.3383e-04, 6.5928e-04, 5.4473e-04,
        4.2782e-04, 3.1974e-04, 3.0942e-04, 2.2140e-04, 1.9182e-04, 1.7268e-04,
        1.7102e-04, 1.4908e-04])","['heart', 'round', 'oval', 'circle', 'he', 'mir', 'square', 'hex', 'triangle', 'rectangle', 'd', ' heart', 'c', 'star', 'oct', 'rounded', 'Heart', 'ell', 'circ', 'b']",False,False
 heart<|im_end|>,heart,circle,605001,605,"tensor([0.3933, 0.2062, 0.1232, 0.1213, 0.0232, 0.0161, 0.0136, 0.0121, 0.0085,
        0.0075, 0.0052, 0.0042, 0.0034, 0.0029, 0.0029, 0.0024, 0.0022, 0.0022,
        0.0019, 0.0016])","['heart', 'leaf', 'round', 'flower', 'circle', 'triangle', 'star', 'd', 'tree', 'sp', 'square', 'oval', 'c', 'rectangle', 'clo', 'fl', 'b', 'sw', 'flow', 'l']",False,False
