model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
Star<end_of_turn>,star,triangle,429613002,429613,"tensor([1.0000e+00, 3.8496e-08, 1.1851e-08, 4.1462e-09, 2.2156e-09, 1.8310e-09,
        1.7758e-09, 5.3986e-10, 1.4776e-10, 9.2490e-11, 6.6050e-11, 5.4538e-11,
        5.1320e-11, 3.5882e-11, 1.4982e-11, 8.0097e-12, 7.0357e-12, 6.3516e-12,
        5.8355e-12, 5.4231e-12])","['Star', 'Triangle', 'Stars', 'Circle', '**', ' Star', 'Here', 'Start', 'Starburst', 'Pent', ' star', '<start_of_image>', 'star', 'White', 'Starred', 'Square', 'Delta', '⭐', 'Round', '⭐️']",False,False
Heart<end_of_turn>,heart,triangle,75369002,75369,"tensor([1.0000e+00, 9.2179e-09, 6.2838e-09, 2.7410e-09, 2.2810e-09, 4.3489e-10,
        2.0830e-10, 6.9283e-11, 1.6286e-11, 1.6274e-11, 6.4926e-12, 6.2984e-12,
        5.4805e-12, 4.2732e-12, 4.2250e-12, 2.3317e-12, 1.8299e-12, 1.6130e-12,
        1.4081e-12, 1.4012e-12])","['Heart', ' Heart', 'heart', '**', ' heart', 'Here', 'Hearts', 'Hear', '❤️', '<start_of_image>', 'Sp', 'Te', 'T', 'Sweet', '""', 'Shape', 'A', 'Def', '-', 'D']",False,False
Square<end_of_turn>,square,triangle,534183006,534183,"tensor([9.8739e-01, 1.2360e-02, 1.5368e-04, 3.8019e-05, 2.8497e-05, 2.5447e-05,
        1.1909e-06, 8.2559e-07, 3.5869e-07, 6.2794e-08, 5.3374e-08, 3.7019e-08,
        1.4457e-08, 1.0918e-08, 5.3096e-09, 4.4023e-09, 3.2783e-09, 2.4159e-09,
        2.0141e-09, 1.8857e-09])","['Square', 'Squares', 'Oct', 'Hex', 'Rect', 'Quadr', 'Squared', 'Geometric', 'Squ', 'Diamond', 'Mosaic', 'Diagonal', 'square', 'Tri', 'Qu', ' Square', 'Brown', '**', 'Tiles', 'Rectangle']",False,False
Square<end_of_turn>,square,triangle,190537018,190537,"tensor([7.6471e-01, 2.1514e-01, 1.2578e-02, 7.0212e-03, 4.4760e-04, 7.7698e-05,
        1.5132e-05, 8.3346e-06, 4.8837e-06, 3.5537e-07, 2.3898e-07, 9.9821e-08,
        9.8258e-08, 6.5946e-08, 6.2874e-08, 2.2946e-08, 1.9972e-08, 1.9193e-08,
        1.7526e-08, 1.3837e-08])","['Square', 'Rect', 'Hex', 'Quadr', 'Oct', 'Tra', 'Circular', 'Obl', 'Tri', 'Pent', 'Rectangle', 'Py', 'Squared', 'T', 'C', 'Polygon', 'Box', 'Regular', '**', 'Triangle']",False,False
Squares<end_of_turn>,square,triangle,194030000,194030,"tensor([9.0245e-01, 9.7533e-02, 1.1492e-05, 3.7531e-06, 2.3764e-07, 6.0813e-08,
        2.0842e-08, 1.4407e-08, 9.0380e-09, 8.2886e-09, 5.9994e-09, 3.5562e-09,
        3.0512e-09, 2.3607e-09, 1.5016e-09, 1.3303e-09, 1.3240e-09, 1.1845e-09,
        1.0990e-09, 8.0847e-10])","['Squares', 'Square', 'Diamonds', 'Diamond', 'Quadr', 'Checker', 'Rectangle', 'Squared', ' Squares', 'Shapes', 'Geometric', ' Square', ' squares', 'squares', 'Check', 'Rect', 'Triangle', 'Boxes', 'Tiles', 'Gr']",False,False
Star<end_of_turn>,star,triangle,524692000,524692,"tensor([9.9960e-01, 3.4845e-04, 4.1943e-05, 7.2425e-06, 1.8343e-06, 3.7766e-08,
        3.0870e-08, 2.4292e-08, 2.0993e-08, 1.2426e-08, 8.7197e-09, 4.3141e-09,
        2.9448e-09, 2.5451e-09, 2.1570e-09, 1.3648e-09, 1.3313e-09, 1.1999e-09,
        1.0349e-09, 9.1541e-10])","['Star', 'Stars', 'Heart', 'Starburst', 'Hearts', 'Diamond', 'Starts', ' Star', 'Flower', 'star', 'Start', 'Triangle', 'Here', '**', 'Aster', ' star', 'Circle', '⭐️', 'Starred', '<start_of_image>']",False,False
Star<end_of_turn>,star,triangle,359830001,359830,"tensor([1.0000e+00, 2.8788e-08, 1.0902e-09, 1.0347e-09, 3.0379e-10, 1.9353e-10,
        1.1547e-10, 8.2735e-11, 5.9355e-11, 5.7565e-11, 5.4588e-11, 2.5262e-11,
        1.5489e-11, 1.2702e-11, 4.0105e-12, 2.8658e-12, 1.8958e-12, 1.5705e-12,
        1.0665e-12, 9.5437e-13])","['Star', '**', 'Here', 'Triangle', 'Pent', '<start_of_image>', ' Star', 'Starburst', 'star', '⭐️', 'Stars', 'Start', '⭐', ' star', 'White', 'Starts', 'The', 'Diamond', 'It', 'Aster']",False,False
Star<end_of_turn>,star,triangle,403826004,403826,"tensor([1.0000e+00, 1.2521e-06, 3.1226e-07, 5.1637e-09, 2.1372e-09, 1.2526e-09,
        4.0382e-10, 3.8716e-10, 3.5320e-10, 3.0713e-10, 1.2865e-10, 6.2029e-11,
        4.4203e-11, 3.8591e-11, 3.5599e-11, 3.2584e-11, 2.9161e-11, 2.4460e-11,
        1.9944e-11, 1.4641e-11])","['Star', 'Stars', 'Starburst', '**', 'Aster', 'star', 'Starts', ' Star', 'Pent', 'Here', 'Diamond', 'Triangle', 'Sho', 'Starred', 'Start', 'Five', '<start_of_image>', ' star', '⭐', 'STAR']",False,False
Circle<end_of_turn>,circle,triangle,250922003,250922,"tensor([9.9646e-01, 2.9766e-03, 3.1750e-04, 8.9904e-05, 7.8417e-05, 1.7267e-05,
        1.5628e-05, 9.2148e-06, 9.0126e-06, 8.7969e-06, 3.1657e-06, 3.0928e-06,
        2.3773e-06, 1.8250e-06, 1.6655e-06, 1.0929e-06, 6.2419e-07, 5.4511e-07,
        5.0226e-07, 4.4999e-07])","['Circle', 'Ring', 'Oval', 'Circles', 'Floral', 'Blue', 'Circular', 'Round', 'Square', 'Diamond', 'Ann', 'Geometric', 'Spiral', 'Ellipse', 'Disk', 'Rim', 'Triangle', ' circle', ' Circle', 'Dots']",False,False
Star<end_of_turn>,star,triangle,63918002,63918,"tensor([9.9941e-01, 5.9220e-04, 8.4726e-07, 4.9787e-07, 2.7847e-07, 1.8694e-07,
        4.4119e-08, 4.2069e-08, 3.7873e-08, 3.3883e-08, 2.9792e-08, 2.2299e-08,
        2.0208e-08, 1.8040e-08, 8.6097e-09, 7.6070e-09, 6.7206e-09, 5.5318e-09,
        4.4969e-09, 4.2528e-09])","['Star', 'Starburst', 'Chevron', 'Diamond', 'Bl', 'Triangle', 'Spiral', 'Stars', 'Flower', 'Burst', 'Aster', 'Arrow', 'star', 'Daisy', ' Star', 'Qu', 'Start', 'Galaxy', 'Flare', 'Pet']",False,False
Heart<end_of_turn>,heart,triangle,207289003,207289,"tensor([1.0000e+00, 1.2165e-08, 6.5292e-09, 4.5718e-09, 1.3870e-09, 5.5925e-10,
        5.0708e-10, 8.2307e-11, 2.8446e-11, 2.5205e-11, 9.3058e-12, 5.4993e-12,
        5.2286e-12, 4.5215e-12, 3.8594e-12, 3.0081e-12, 2.1596e-12, 1.8114e-12,
        1.7612e-12, 1.4733e-12])","['Heart', ' Heart', 'heart', ' heart', 'Here', 'Hear', 'Hearts', 'Diamond', 'Star', '**', 'Paw', 'T', '<start_of_image>', 'Red', 'Circle', 'Squ', 'D', 'Triangle', 'Flower', 'Te']",False,False
House<end_of_turn>,square,triangle,329018001,329018,"tensor([9.5596e-01, 2.5498e-02, 1.6639e-02, 1.7763e-03, 3.3493e-05, 1.6119e-05,
        1.5321e-05, 1.3873e-05, 1.0156e-05, 8.1777e-06, 5.0155e-06, 2.6841e-06,
        2.6689e-06, 2.4525e-06, 2.1161e-06, 1.9887e-06, 1.9672e-06, 1.5896e-06,
        1.3945e-06, 1.3821e-06])","['House', 'Castle', 'Square', 'Rectangle', 'Rect', 'T', 'Oct', 'Log', 'M', 'Brick', 'Quadr', 'Geometric', 'Purple', 'Heart', 'Doll', 'P', 'Building', 'Mosaic', 'Un', 'Triangle']",False,False
Star<end_of_turn>,star,triangle,330223001,330223,"tensor([9.9990e-01, 3.3163e-05, 1.6387e-05, 1.4673e-05, 9.4842e-06, 8.1981e-06,
        5.3969e-06, 5.1080e-06, 3.8041e-06, 4.1555e-07, 2.5100e-07, 2.4618e-07,
        1.9276e-07, 1.7614e-07, 1.5296e-07, 1.1376e-07, 5.3294e-08, 5.1022e-08,
        3.8619e-08, 3.7452e-08])","['Star', 'Hex', 'Starburst', 'Stars', 'X', 'Flower', 'Snow', 'Aster', 'Oct', ' Star', 'Start', 'Six', 'Cross', 'Eight', 'Starred', 'Bow', '**', ' starfish', 'star', 'Don']",False,False
Square<end_of_turn>,square,triangle,68261002,68261,"tensor([3.6917e-01, 2.9424e-01, 1.2884e-01, 1.0009e-01, 8.5793e-02, 2.0491e-02,
        7.0112e-04, 2.7153e-04, 1.6619e-04, 5.7810e-05, 4.6276e-05, 3.0136e-05,
        1.4908e-05, 1.4407e-05, 1.1911e-05, 1.0493e-05, 9.9559e-06, 6.2262e-06,
        3.6509e-06, 2.0648e-06])","['Square', 'Triangle', 'Circle', 'Arrow', 'Rectangle', 'Diamond', 'Oct', 'Hex', 'Polygon', 'Cross', 'Oval', 'Rect', 'C', 'Round', 'Circular', '**', 'White', '<start_of_image>', 'Blue', 'Pent']",False,False
Square<end_of_turn>,square,triangle,186265007,186265,"tensor([8.4259e-01, 8.3412e-02, 4.4923e-02, 2.2633e-02, 3.5554e-03, 2.4611e-03,
        1.2723e-04, 1.0661e-04, 5.9798e-05, 2.9301e-05, 2.4527e-05, 2.4362e-05,
        1.3552e-05, 9.2549e-06, 7.1272e-06, 5.9885e-06, 3.2789e-06, 3.1085e-06,
        2.5269e-06, 1.9798e-06])","['Square', 'Tri', 'Rect', 'Triangle', 'Obl', 'Quadr', 'Cub', 'Rectangle', 'W', 'Pr', 'S', 'Ir', 'C', 'Stacked', 'Layer', 'Cube', ' Triangular', 'Tra', 'Slice', 'Geometric']",False,False
Square<end_of_turn>,square,triangle,186265070,186265,"tensor([8.4284e-01, 1.2973e-01, 1.8597e-02, 4.9136e-03, 2.2868e-03, 1.2371e-03,
        1.7008e-04, 1.5428e-04, 1.9214e-05, 1.0610e-05, 9.5352e-06, 8.4130e-06,
        7.4723e-06, 4.0266e-06, 2.8345e-06, 2.7696e-06, 1.5625e-06, 1.4960e-06,
        1.3978e-06, 8.1606e-07])","['Square', 'Triangle', 'Tri', 'Rect', 'Obl', 'Quadr', 'Ir', 'Rectangle', 'S', 'W', 'Cub', 'Pr', 'Slice', 'Polygon', 'C', 'Tra', 'Geometric', 'Cube', ' triangular', ' Triangular']",False,False
Square<end_of_turn>,square,triangle,200311003,200311,"tensor([1.0000e+00, 8.6108e-07, 6.2749e-07, 5.2190e-07, 2.2646e-07, 1.3340e-07,
        9.9487e-08, 1.2004e-08, 1.0459e-08, 1.5054e-09, 1.0538e-09, 6.0701e-10,
        4.1378e-10, 3.2180e-10, 1.7086e-10, 1.3114e-10, 5.6547e-11, 5.3706e-11,
        5.0871e-11, 4.6824e-11])","['Square', 'Geometric', 'Rect', 'Squared', 'Quadr', 'Oct', 'Squ', 'Squares', 'Ir', ' Square', 'Hex', '**', 'Tra', 'Rectangle', 'Angular', 'square', 'Abstract', 'Obl', 'Oval', 'Sq']",False,False
Heart<end_of_turn>,heart,triangle,331871001,331871,"tensor([9.9998e-01, 1.9480e-05, 3.4613e-08, 1.6603e-09, 4.6851e-10, 3.9691e-10,
        3.8700e-10, 1.5796e-10, 8.6510e-11, 4.6609e-11, 3.4158e-11, 2.4730e-11,
        2.1834e-11, 2.0827e-11, 2.0010e-11, 1.7466e-11, 1.7254e-11, 1.5338e-11,
        1.3597e-11, 1.1799e-11])","['Heart', 'Triangle', 'Tri', '**', ' Heart', 'Quadr', 'heart', 'Hearts', 'Ir', ' heart', 'Right', 'W', 'Shape', 'T', 'L', 'Obl', 'D', 'B', 'Here', '<start_of_image>']",False,False
Square<end_of_turn>,square,triangle,552265001,552265,"tensor([5.6478e-01, 2.7275e-01, 1.5761e-01, 4.5893e-03, 2.1966e-04, 3.8066e-05,
        9.3532e-06, 1.2258e-06, 1.0311e-06, 9.0920e-07, 5.9438e-07, 2.1342e-07,
        1.5885e-07, 6.0389e-08, 5.4817e-08, 5.4330e-08, 4.8488e-08, 4.5602e-08,
        2.0187e-08, 1.9486e-08])","['Square', 'Round', 'Rect', 'Rectangle', 'Obl', 'Circular', 'Rounded', 'Oct', 'Squ', 'Oval', 'Squared', '**', 'S', 'Sub', ' rectangular', 'square', 'Geometric', 'C', 'rectangular', ' Rect']",False,False
Square<end_of_turn>,square,triangle,317891010,317891,"tensor([9.6688e-01, 3.2682e-02, 2.4022e-04, 9.2966e-05, 5.0149e-05, 4.5506e-05,
        3.2500e-06, 1.4885e-06, 6.4420e-07, 4.1085e-07, 2.2579e-07, 1.2894e-07,
        1.2679e-07, 8.6353e-08, 6.8649e-08, 4.5877e-08, 4.3003e-08, 3.8161e-08,
        3.6284e-08, 1.2019e-08])","['Square', 'Cube', 'C', 'Cub', 'Rect', 'Geometric', 'Hex', 'Squares', 'Nested', 'Quadr', 'Squared', 'Ir', 'Oct', 'T', '**', 'Wooden', 'Tri', 'N', 'Stacked', 'Obl']",False,False
Star<end_of_turn>,star,triangle,466499000,466499,"tensor([1.0000e+00, 1.1263e-07, 1.9614e-08, 2.6641e-09, 1.8551e-09, 9.7989e-10,
        5.4791e-10, 4.1742e-10, 2.5848e-10, 1.7145e-10, 1.4897e-10, 1.4236e-10,
        8.3379e-11, 7.2104e-11, 7.2076e-11, 5.9004e-11, 5.0561e-11, 3.8833e-11,
        3.0750e-11, 2.7031e-11])","['Star', '**', 'Here', 'star', 'Starburst', 'Start', 'Pent', ' Star', '<start_of_image>', 'Okay', ' star', '⭐', '⭐️', 'Stars', 'The', 'Shape', 'Starred', 'K', '-', 'D']",False,False
Square<end_of_turn>,square,triangle,102863000,102863,"tensor([5.1823e-01, 4.7054e-01, 1.1215e-02, 8.0620e-06, 7.7469e-06, 1.5885e-06,
        8.6108e-07, 4.2987e-07, 3.3172e-07, 9.9238e-08, 9.5268e-08, 7.2086e-08,
        4.0503e-08, 3.1993e-08, 2.9147e-08, 2.3403e-08, 1.7123e-08, 1.6929e-08,
        1.2057e-08, 7.5800e-09])","['Square', 'Diamond', 'Quadr', 'Diagonal', 'Hex', 'Rh', 'Oct', 'Triangle', 'Ir', 'Squared', 'Equ', '**', 'Pent', 'Squares', 'Tri', 'Squ', 'Diamonds', 'Right', 'Rect', 'Obl']",False,False
Square<end_of_turn>,square,triangle,337689004,337689,"tensor([9.0042e-01, 4.6819e-02, 2.7694e-02, 1.3388e-02, 3.4045e-03, 2.8025e-03,
        2.3638e-03, 1.0588e-03, 6.4966e-04, 5.5005e-04, 4.8162e-04, 1.6737e-04,
        1.5673e-04, 6.1727e-06, 5.1563e-06, 5.0860e-06, 4.9022e-06, 4.7376e-06,
        2.9037e-06, 2.3859e-06])","['Square', 'Rect', 'Tra', 'Ir', 'Oct', 'As', 'Oval', 'Hex', 'Squ', 'Quadr', 'Obl', 'Rectangle', 'Geometric', 'El', 'Rounded', 'Organic', 'S', 'Squared', 'Te', '**']",False,False
Circle<end_of_turn>,circle,triangle,339159001,339159,"tensor([9.6474e-01, 2.6042e-02, 9.2158e-03, 6.4604e-08, 2.7005e-08, 1.5261e-08,
        1.1525e-08, 3.2079e-09, 2.9795e-09, 6.4857e-10, 3.1631e-10, 1.5305e-10,
        1.0377e-10, 6.9765e-11, 4.7082e-11, 3.3723e-11, 2.6240e-11, 1.7754e-11,
        1.0815e-11, 7.8530e-12])","['Circle', 'Circular', 'Round', 'Oval', 'Circles', '**', 'circle', '圆形', ' circle', ' Circle', 'round', 'Disk', 'Disc', '圓', ' circular', 'circular', 'Pizza', ' round', 'Circ', 'Rounded']",False,False
Circle<end_of_turn>,circle,triangle,78117002,78117,"tensor([9.9998e-01, 1.9492e-05, 8.9335e-09, 4.7489e-09, 4.3386e-09, 3.6713e-09,
        1.8253e-09, 1.5986e-09, 9.2378e-10, 7.9286e-10, 1.1349e-10, 4.1506e-11,
        4.1384e-11, 9.6287e-12, 9.5389e-12, 8.3718e-12, 4.6743e-12, 3.7414e-12,
        3.1994e-12, 3.1927e-12])","['Circle', 'Circular', 'Circles', ' Circle', 'Oval', 'Ring', 'circle', '**', 'Round', ' circle', 'Circ', 'Ellipse', 'Ann', 'Halo', 'Spiral', 'CIRCLE', 'Disc', 'Curve', 'Here', 'Disk']",False,False
Circle<end_of_turn>,circle,triangle,13722000,13722,"tensor([8.9251e-01, 9.7165e-02, 6.5953e-03, 1.8136e-03, 1.0436e-03, 7.7316e-04,
        3.1747e-05, 3.0276e-05, 2.9654e-05, 3.8704e-06, 2.3081e-06, 2.0943e-06,
        1.4295e-06, 1.1987e-06, 6.2188e-07, 1.7692e-07, 1.1194e-07, 9.1274e-08,
        7.9625e-08, 5.6338e-08])","['Circle', 'Button', 'Round', 'Heart', 'Sphere', 'Oval', 'Circular', 'Red', 'Square', 'Disc', '**', 'Ball', 'Disk', 'Ellipse', 'Orange', 'Here', 'Circles', 'O', 'Okay', 'Triangle']",False,False
Square<end_of_turn>,square,triangle,581425004,581425,"tensor([1.0000e+00, 2.2395e-06, 1.1095e-07, 2.3022e-09, 1.8858e-09, 1.1603e-09,
        1.0076e-09, 7.6098e-10, 2.6602e-10, 1.9771e-10, 3.0333e-11, 1.5825e-11,
        1.4938e-11, 9.3809e-12, 3.8391e-12, 3.1061e-12, 1.4413e-12, 1.4017e-12,
        4.1767e-13, 3.4195e-13])","['Square', 'Rect', 'Rectangle', 'Squ', 'Squared', ' Square', 'square', 'Obl', 'Squares', 'Quadr', '**', ' square', ' SQUARE', 'Round', 'S', 'Box', '方形', 'Cub', 'Te', 'Cube']",False,False
Circle<end_of_turn>,circle,triangle,297502005,297502,"tensor([7.5293e-01, 1.3979e-01, 1.0726e-01, 1.5543e-05, 5.9094e-07, 9.3877e-08,
        4.4049e-08, 1.1438e-08, 1.0704e-08, 7.0777e-09, 5.4559e-09, 4.8610e-09,
        3.0585e-09, 2.0950e-09, 1.3726e-09, 4.4594e-10, 3.9750e-10, 3.9722e-10,
        2.1400e-10, 1.9652e-10])","['Circle', 'Round', 'Circular', 'Oval', 'Pizza', 'Circles', '**', 'Disk', '圆形', ' circle', 'circle', 'Disc', 'Rounded', ' Circle', 'round', ' round', 'S', ' circular', 'circular', 'O']",False,False
Square<end_of_turn>,square,triangle,83159001,83159,"tensor([7.7352e-01, 1.5011e-01, 7.4300e-02, 1.6843e-03, 3.3263e-04, 2.0623e-05,
        1.0739e-05, 4.9858e-06, 4.5350e-06, 4.1678e-06, 3.7089e-06, 2.4142e-06,
        6.9044e-07, 5.7840e-07, 4.3786e-07, 3.8266e-07, 2.7927e-07, 1.7064e-07,
        1.0491e-07, 9.5577e-08])","['Square', 'Cube', 'C', 'Geometric', 'Cub', 'Rect', '**', 'Py', 'Obl', 'Squared', 'Te', 'Angular', 'Pr', 'Quadr', 'Hex', 'S', 'T', 'White', 'Tri', 'Ir']",False,False
Heart<end_of_turn>,heart,triangle,83204007,83204,"tensor([1.0000e+00, 2.2561e-06, 4.2870e-08, 2.1810e-08, 1.7210e-08, 1.4524e-08,
        7.6637e-09, 3.1974e-09, 2.3477e-09, 1.5402e-09, 1.2500e-09, 9.9214e-10,
        7.0673e-10, 6.3680e-10, 6.3152e-10, 2.6094e-10, 1.9026e-10, 1.8668e-10,
        1.8128e-10, 1.4095e-10])","['Heart', 'Here', ' heart', 'heart', ' Heart', '**', 'Pink', '❤️', 'Hearts', 'Star', 'Hear', 'Diamond', 'Love', 'Flower', '<start_of_image>', 'The', 'Triangle', 'T', '�', 'Squ']",False,False
Circle<end_of_turn>,circle,triangle,478511001,478511,"tensor([9.8694e-01, 1.2973e-02, 8.3382e-05, 4.2027e-09, 1.2225e-09, 1.2014e-09,
        4.1227e-10, 1.6284e-10, 1.4297e-10, 1.4044e-10, 1.3704e-10, 5.1915e-11,
        1.1016e-11, 3.2870e-12, 1.6197e-12, 1.5733e-12, 1.1267e-12, 9.8982e-13,
        8.0516e-13, 7.8475e-13])","['Circle', 'Circular', 'Round', 'Circles', ' Circle', 'circle', ' circle', 'Disc', 'Oval', '圆形', '**', 'Disk', 'Oct', 'round', 'Here', '圓', ' circular', 'Circ', 'C', 'circular']",False,False
Circle<end_of_turn>,circle,triangle,480661028,480661,"tensor([9.9611e-01, 2.6936e-03, 1.1971e-03, 6.0316e-07, 4.4971e-08, 9.6631e-09,
        6.3451e-09, 4.7338e-09, 3.0177e-09, 2.4702e-09, 1.7118e-09, 8.2406e-10,
        3.6394e-10, 2.1265e-10, 1.7842e-10, 1.6388e-10, 5.6983e-11, 4.6283e-11,
        4.2242e-11, 2.9364e-11])","['Circle', 'Round', 'Circular', 'Square', 'Sphere', 'Circles', ' Circle', 'Oval', '**', 'circle', ' circle', 'Disc', 'Oct', 'Disk', '圆形', 'Red', 'C', 'Rect', 'round', 'Shape']",False,False
Square<end_of_turn>,square,triangle,219348003,219348,"tensor([9.9659e-01, 2.2754e-03, 9.1752e-04, 1.2574e-04, 6.3601e-05, 8.7964e-06,
        6.2897e-06, 5.5087e-06, 4.0013e-06, 2.4799e-06, 1.4572e-06, 1.0884e-06,
        5.0178e-07, 1.8392e-07, 4.1480e-08, 3.0263e-08, 2.3396e-08, 1.6890e-08,
        1.5185e-08, 9.4394e-09])","['Square', 'Rect', 'Ir', 'Quadr', 'Oct', 'Geometric', 'Hex', 'As', 'Squ', 'Rectangle', 'Tra', 'Slate', 'Squared', 'Squares', 'S', 'Sl', 'Polygon', 'Abstract', 'Angular', ' Square']",False,False
Square<end_of_turn>,square,triangle,220889000,220889,"tensor([8.8830e-01, 1.0988e-01, 1.4478e-03, 1.5557e-04, 9.9697e-05, 2.9614e-05,
        2.8808e-05, 1.5349e-05, 1.3030e-05, 9.4596e-06, 9.2470e-06, 7.0768e-06,
        1.3940e-06, 1.3401e-06, 8.3230e-07, 7.8188e-07, 7.3242e-07, 5.6608e-07,
        2.2113e-07, 1.5454e-07])","['Square', 'Rect', 'Rectangle', 'Squ', 'Ir', 'Geometric', 'Oct', 'Oval', 'Obl', 'Hex', 'As', 'Abstract', 'Quadr', 'Rounded', 'Te', 'Squared', 'Black', 'Round', 'S', 'Circular']",False,False
Circle<end_of_turn>,circle,triangle,227010004,227010,"tensor([6.3114e-01, 1.9185e-01, 1.7701e-01, 1.3511e-07, 3.3996e-08, 3.0403e-08,
        1.9016e-08, 1.2325e-08, 1.1251e-08, 3.0698e-09, 1.7289e-09, 1.7252e-09,
        1.3790e-09, 8.9746e-10, 4.7334e-10, 4.1728e-10, 3.8272e-10, 2.7757e-10,
        1.5131e-10, 1.3937e-10])","['Circle', 'Round', 'Circular', '**', 'Circles', 'Oval', '圆形', 'round', 'circle', '圓', 'Disc', ' circle', 'Disk', ' round', ' circular', 'circular', ' Circle', ' Round', 'Rounded', 'Pizza']",False,False
Square<end_of_turn>,square,triangle,96046003,96046,"tensor([9.9998e-01, 8.5269e-06, 5.6953e-06, 5.5013e-06, 1.7522e-06, 1.0603e-06,
        6.3648e-07, 4.6749e-07, 1.3671e-07, 1.1433e-07, 9.4537e-08, 7.0407e-08,
        5.2394e-08, 4.3361e-08, 3.9583e-08, 3.2007e-08, 2.1375e-08, 1.9681e-08,
        1.5443e-08, 1.5401e-08])","['Square', 'Circular', 'Quadr', 'Obl', 'Rect', 'Triangle', 'Oct', 'Round', 'Tri', 'Squared', 'Rectangle', 'Oval', 'Squ', ' Square', 'Fold', 'square', 'Hex', 'Ir', 'Diamond', 'Squares']",False,False
Heart<end_of_turn>,heart,triangle,490503022,490503,"tensor([1.0000e+00, 1.5056e-07, 1.4889e-07, 2.9475e-08, 2.3910e-08, 5.6658e-09,
        5.1058e-09, 3.6897e-09, 1.8085e-09, 1.5356e-09, 1.1917e-09, 1.0277e-09,
        8.4493e-10, 7.9313e-10, 7.7813e-10, 7.5215e-10, 7.0710e-10, 5.1097e-10,
        5.0502e-10, 4.5962e-10])","['Heart', 'Red', 'Oval', ' Heart', 'heart', ' heart', 'Rect', 'Diamond', 'T', 'Cur', 'Rib', 'Leather', 'Ir', 'Sh', 'Hearts', 'Te', 'Triangle', 'Bell', 'B', 'D']",False,False
Square<end_of_turn>,square,triangle,360525005,360525,"tensor([9.9845e-01, 8.4218e-04, 6.7854e-04, 1.3364e-05, 9.8992e-06, 2.4068e-06,
        1.5726e-06, 8.8210e-07, 5.3350e-07, 1.6643e-07, 1.5920e-07, 1.1234e-07,
        6.3997e-09, 3.4746e-09, 3.3701e-09, 3.3663e-09, 2.1649e-09, 1.6258e-09,
        1.3091e-09, 1.2957e-09])","['Square', 'Geometric', 'Tra', 'Quadr', 'Ir', 'Oct', 'Squ', 'As', 'Squared', 'Rect', 'Angular', 'Hex', '**', 'Tri', 'Squares', 'S', 'Triangle', 'Ang', ' Square', 'Obl']",False,False
Heart<end_of_turn>,heart,triangle,364169001,364169,"tensor([1.0000e+00, 2.5146e-07, 1.2956e-07, 6.0962e-08, 2.0503e-08, 1.4383e-08,
        1.4346e-08, 1.0869e-08, 7.1369e-09, 4.4209e-09, 4.1489e-09, 1.7640e-09,
        1.4630e-09, 1.3901e-09, 1.3450e-09, 1.2888e-09, 1.1421e-09, 8.7220e-10,
        5.0359e-10, 4.5187e-10])","['Heart', 'Spiral', 'Here', ' Heart', 'heart', ' heart', '**', 'Hearts', 'Hear', '<start_of_image>', 'Shape', 'D', 'Squ', 'Flower', 'Circle', '❤️', 'T', 'A', 'Sw', '$\\']",False,False
Square<end_of_turn>,square,triangle,317833009,317833,"tensor([9.9999e-01, 2.6591e-06, 2.2625e-06, 1.2582e-07, 1.0479e-07, 2.9277e-08,
        2.1344e-08, 5.3102e-09, 4.2412e-09, 3.5642e-09, 1.7884e-09, 1.3643e-09,
        8.3264e-10, 4.9017e-10, 4.6991e-10, 2.9868e-10, 1.4277e-10, 1.3509e-10,
        1.3243e-10, 1.2660e-10])","['Square', 'Geometric', 'Squared', 'Quadr', 'Squ', 'Squares', 'Rect', 'Ir', 'Tra', '**', ' Square', 'Oct', 'Angular', 'S', 'Hex', 'Sq', 'square', 'D', 'Oval', 'As']",False,False
Square<end_of_turn>,square,triangle,317833070,317833,"tensor([9.9999e-01, 4.7399e-06, 1.3709e-06, 5.2633e-07, 1.3484e-07, 3.1756e-08,
        1.4946e-08, 8.5757e-09, 5.8926e-09, 4.5821e-09, 4.1796e-09, 2.6747e-09,
        2.4053e-09, 2.1784e-09, 5.8144e-10, 5.3716e-10, 3.0183e-10, 2.7436e-10,
        2.7283e-10, 2.6496e-10])","['Square', 'Geometric', 'Squared', 'Quadr', 'Rect', 'Squ', 'Squares', 'Ir', 'Oct', 'Tra', '**', 'Hex', ' Square', 'Angular', 'D', 'S', 'Obl', 'Round', 'Tri', 'Oval']",False,False
Heart<end_of_turn>,heart,triangle,499267002,499267,"tensor([1.0000e+00, 6.2688e-08, 5.9591e-08, 3.9974e-08, 1.2827e-08, 1.1760e-08,
        9.8941e-09, 7.8584e-09, 3.1813e-09, 2.9751e-09, 2.0133e-09, 8.4858e-10,
        6.7714e-10, 6.1953e-10, 5.8962e-10, 4.6980e-10, 4.0975e-10, 3.9953e-10,
        3.4887e-10, 2.8185e-10])","['Heart', ' Heart', 'heart', 'Here', 'Hearts', '**', '❤️', ' heart', 'Diamond', 'Hear', '<start_of_image>', 'Shape', 'Triangle', 'T', 'Sweet', 'D', 'Love', 'The', '�', 'However']",False,False
