model_output,original_shape,steered_to_shape,question_id,image_id,top_20_probs,top_20_tokens,match_steered,match_substring_steered
Square<end_of_turn>,square,triangle,317833009,317833,"tensor([6.4491e-01, 2.2826e-01, 1.2341e-01, 3.2067e-03, 1.4908e-04, 5.5314e-05,
        3.0292e-06, 6.5899e-07, 5.8716e-07, 4.8682e-07, 1.8757e-07, 1.7855e-07,
        9.9918e-08, 9.7211e-08, 9.3155e-08, 6.7129e-08, 5.1097e-08, 4.7124e-08,
        4.1644e-08, 3.8043e-08])","['Square', 'Tri', 'Triangle', 'Tra', 'Geometric', 'Quadr', '**', 'Squared', 'Ir', 'Angular', 'Oct', 'Squ', 'Obl', 'Diamond', 'Rect', 'Rh', 'Diagonal', 'S', 'Hex', 'Squares']",False,False
Square<end_of_turn>,square,triangle,317833070,317833,"tensor([5.5533e-01, 3.1275e-01, 1.2840e-01, 3.2947e-03, 1.3355e-04, 8.3148e-05,
        1.5200e-06, 4.4092e-07, 3.2587e-07, 3.2402e-07, 2.9606e-07, 1.5657e-07,
        1.5025e-07, 1.2307e-07, 1.1235e-07, 7.0013e-08, 6.3864e-08, 5.8095e-08,
        3.9813e-08, 3.5659e-08])","['Square', 'Tri', 'Triangle', 'Tra', 'Quadr', 'Geometric', '**', 'Angular', 'Oct', 'Squared', 'Ir', 'Rect', 'Obl', 'Diamond', 'Rh', 'Diagonal', 'Py', 'Hex', 'Squ', 'S']",False,False
Triangle<end_of_turn>,heart,triangle,499267002,499267,"tensor([1.0000e+00, 2.3700e-08, 1.1009e-08, 9.8413e-09, 7.0800e-10, 6.4987e-10,
        2.7179e-11, 1.6249e-11, 1.2683e-11, 1.0102e-11, 1.0086e-11, 9.9429e-12,
        7.9569e-12, 6.7676e-12, 5.3428e-12, 2.2960e-12, 2.1919e-12, 1.7841e-12,
        8.7385e-13, 7.7266e-13])","['Triangle', 'Tri', 'Arrow', 'triangle', '**', ' Triangle', 'Equ', 'Here', ' triangle', 'Right', 'Up', 'T', 'Diamond', 'Circle', '<start_of_image>', 'Orange', 'Tra', 'Red', 'W', 'Delta']",False,True
Triangle<end_of_turn>,star,triangle,376479003,376479,"tensor([1.0000e+00, 1.9315e-08, 1.1305e-08, 9.6793e-09, 4.4715e-09, 7.1517e-10,
        5.4052e-10, 5.2552e-10, 4.9832e-10, 4.1497e-10, 2.0314e-10, 1.8761e-10,
        1.1537e-10, 5.7298e-11, 4.7651e-11, 4.6027e-11, 3.2890e-11, 1.5652e-11,
        1.4743e-11, 1.4527e-11])","['Triangle', 'Tri', 'triangle', 'Blue', 'Diamond', 'Arrow', ' Triangle', 'Chevron', ' triangle', 'Delta', 'Par', 'Circle', 'Rh', 'C', 'Here', 'Rounded', '**', 'Tr', 'Right', 'T']",False,True
Triangular<end_of_turn>,square,triangle,508412001,508412,"tensor([9.8429e-01, 1.1722e-02, 2.1786e-03, 1.0043e-03, 4.8239e-04, 1.5619e-04,
        6.2849e-05, 5.9179e-05, 2.2537e-05, 7.3582e-06, 5.2475e-06, 2.9448e-06,
        2.4846e-06, 2.4390e-06, 1.4187e-06, 5.1453e-07, 4.4703e-07, 4.3213e-07,
        3.4021e-07, 2.8560e-07])","['Tri', 'Triangle', 'Square', 'Tra', 'Geometric', 'Angular', 'Ir', 'Rect', 'Oct', 'Hex', 'Quadr', 'White', 'Diagonal', 'Ang', 'Obl', 'As', '**', 'Oval', ' Triangular', 'V']",False,False
Triangle<end_of_turn>,star,triangle,246728008,246728,"tensor([8.9865e-01, 5.6510e-02, 3.4228e-02, 1.0033e-02, 3.2480e-04, 2.1103e-04,
        1.0702e-05, 1.0226e-05, 3.7109e-06, 2.5074e-06, 2.2801e-06, 1.9854e-06,
        1.9265e-06, 1.3205e-06, 9.5516e-07, 7.6826e-07, 7.1495e-07, 7.0707e-07,
        4.9172e-07, 4.4279e-07])","['Triangle', 'Star', 'Arrow', 'Diamond', 'Rocket', 'Chevron', 'Tri', 'Starburst', 'T', 'Ste', 'Sho', 'Bl', 'Point', 'Aster', 'D', 'C', 'Cone', '**', 'Delta', 'Apex']",False,True
Trapezoid<end_of_turn>,square,triangle,119695001,119695,"tensor([3.8756e-01, 2.9223e-01, 1.1648e-01, 6.5034e-02, 4.3880e-02, 3.3543e-02,
        3.0744e-02, 1.7086e-02, 6.9996e-03, 4.0884e-03, 8.6562e-04, 8.4593e-04,
        4.1294e-04, 1.5013e-04, 6.7564e-05, 1.2618e-06, 9.9416e-07, 9.2988e-07,
        8.1068e-07, 7.6728e-07])","['Tra', 'Quadr', 'Squares', 'Tri', 'Rect', 'Oct', 'Diamond', 'Square', 'Rh', 'Hex', 'Diamonds', 'Diagonal', 'Triangle', 'Geometric', 'Squared', 'Chevron', 'Shapes', 'Her', 'T', '**']",False,False
Square<end_of_turn>,square,triangle,382278001,382278,"tensor([9.9958e-01, 4.1012e-04, 6.3441e-06, 1.4688e-06, 4.7096e-07, 2.7335e-08,
        1.9358e-08, 8.2925e-09, 5.1972e-09, 2.7933e-09, 2.0558e-09, 1.5698e-09,
        4.0711e-10, 3.8444e-10, 2.1811e-10, 1.5172e-10, 1.3306e-10, 7.1745e-11,
        1.9999e-11, 1.6978e-11])","['Square', 'Round', 'Circular', 'Oval', 'White', 'Squ', 'Squared', 'Rect', ' Square', 'Oct', '**', 'Rounded', 'Geometric', 'Hex', 'square', ' square', 'round', 'Circle', ' Round', 'Tri']",False,False
Square<end_of_turn>,square,triangle,122144005,122144,"tensor([8.8492e-01, 8.9321e-02, 2.1411e-02, 1.1501e-03, 5.5607e-04, 4.6407e-04,
        3.7315e-04, 2.9617e-04, 2.9135e-04, 2.4545e-04, 1.5181e-04, 1.4738e-04,
        1.1470e-04, 1.1377e-04, 7.9333e-05, 5.0672e-05, 4.8549e-05, 3.9877e-05,
        3.9359e-05, 2.5618e-05])","['Square', 'Heart', 'Round', 'Oval', 'Triangle', 'Rounded', 'Tri', 'Lo', 'Circular', 'Hex', 'Diamond', 'Rect', 'Ir', 'Oct', 'Obl', 'Rectangle', 'S', 'Squared', 'Quadr', 'Tra']",False,False
Circle<end_of_turn>,circle,triangle,515374001,515374,"tensor([9.9998e-01, 1.8673e-05, 4.7617e-09, 3.4044e-09, 2.4487e-09, 1.3009e-09,
        1.1885e-09, 1.1133e-09, 7.1803e-10, 4.2406e-10, 2.0386e-10, 1.0285e-10,
        6.2371e-11, 4.6661e-11, 3.6657e-11, 3.3389e-11, 8.7538e-12, 7.8917e-12,
        7.4776e-12, 7.4025e-12])","['Circle', 'Circles', 'Oval', ' Circle', 'Ellipse', 'Curve', 'Circular', 'circle', ' circle', '**', 'Shape', ' circles', 'Circ', 'Spiral', 'circles', 'Ring', 'O', 'Round', 'Disc', 'CIRCLE']",False,False
Pyramid<end_of_turn>,star,triangle,122786003,122786,"tensor([7.6741e-01, 1.7591e-01, 5.3044e-02, 1.5249e-03, 9.6023e-04, 6.1123e-04,
        2.5887e-04, 9.9329e-05, 9.9104e-05, 2.5124e-05, 1.6747e-05, 1.2106e-05,
        7.2713e-06, 3.3101e-06, 3.1034e-06, 1.1069e-06, 6.5602e-07, 6.4311e-07,
        4.8136e-07, 3.6609e-07])","['Py', 'Star', 'Triangle', 'Tet', 'Oct', 'Tri', 'Pent', 'Dec', 'Hex', 'Ic', 'Diamond', 'Geometric', 'T', 'Sp', '**', 'Cone', 'Here', 'I', 'Tra', 'Pyr']",False,False
Circle<end_of_turn>,circle,triangle,124780002,124780,"tensor([9.6802e-01, 2.7404e-02, 4.5780e-03, 4.4512e-08, 6.9810e-09, 2.2263e-09,
        2.2064e-09, 9.1184e-10, 5.0440e-10, 3.1144e-10, 1.3059e-10, 9.1412e-11,
        1.8494e-11, 8.2844e-12, 7.5985e-12, 6.1272e-12, 5.2070e-12, 4.4842e-12,
        2.4884e-12, 2.3307e-12])","['Circle', 'Circular', 'Round', 'Circles', '**', 'circle', ' circle', ' Circle', '圆形', 'Disc', 'Oval', 'round', '圓', ' circular', ' round', 'Red', ' Round', 'Disk', 'C', 'circular']",False,False
Triangular<end_of_turn>,square,triangle,389152003,389152,"tensor([8.2902e-01, 1.6017e-01, 9.4059e-03, 6.8956e-04, 4.4421e-04, 2.5299e-04,
        1.1121e-05, 2.0329e-06, 3.5388e-07, 2.4583e-07, 1.9225e-07, 1.8142e-07,
        1.6234e-07, 1.1717e-07, 9.0209e-08, 5.9007e-08, 2.6174e-08, 1.6544e-08,
        1.2274e-08, 5.7298e-09])","['Tri', 'Square', 'Triangle', 'Geometric', 'Quadr', 'Tra', 'Angular', '**', 'Ir', 'Rh', 'Hex', ' Triangular', 'Py', 'Rect', ' triangular', 'Squared', 'Oct', 'Obl', 'C', 'Tr']",False,False
Square<end_of_turn>,square,circle,526085002,526085,"tensor([9.9985e-01, 9.6334e-05, 3.5571e-05, 8.8821e-06, 3.0461e-06, 1.1816e-06,
        2.1953e-07, 2.0094e-07, 1.2506e-08, 1.0912e-08, 7.5313e-09, 2.9975e-09,
        2.5477e-09, 1.1385e-09, 1.1021e-09, 4.0658e-10, 2.4570e-10, 2.4310e-10,
        2.2405e-10, 1.6285e-10])","['Square', 'Round', 'Oval', 'Rect', 'Rectangle', 'Squ', 'Circular', 'Oct', 'Squared', 'Rounded', ' Square', 'Geometric', 'square', 'Quadr', 'Obl', 'Squares', 'Hex', '**', ' square', 'Tra']",False,False
Heart<end_of_turn>,heart,circle,267780003,267780,"tensor([1.0000e+00, 2.4114e-07, 5.6376e-08, 4.2594e-08, 3.2404e-08, 3.2161e-08,
        2.0716e-08, 1.9627e-08, 1.7441e-08, 1.4929e-08, 1.3743e-08, 8.6778e-09,
        8.1490e-09, 4.8904e-09, 4.1686e-09, 3.0525e-09, 3.0490e-09, 2.5499e-09,
        2.1108e-09, 2.0975e-09])","['Heart', 'Diamond', ' Heart', 'Hear', 'Te', 'heart', 'Squ', 'Star', 'Hearts', 'Flower', ' heart', 'Oval', 'Round', 'Ir', 'Pol', 'D', 'Def', 'Pent', 'Square', '**']",False,False
Circles.<end_of_turn>,heart,circle,530321001,530321,"tensor([9.9924e-01, 7.5709e-04, 5.5665e-07, 1.9445e-08, 1.2809e-08, 6.3405e-09,
        5.0416e-09, 2.8947e-09, 8.0384e-10, 4.3168e-10, 1.1887e-10, 1.0146e-10,
        7.3869e-11, 4.4818e-11, 1.0130e-11, 6.0332e-12, 4.5740e-12, 4.4016e-12,
        3.5015e-12, 3.1456e-12])","['Circles', 'Circle', 'Hearts', ' Circles', 'circles', ' circles', 'Dots', 'Red', 'Circular', 'Heart', 'Circ', 'Round', '**', 'R', 'Bub', ' circle', 'Oval', 'C', 'Pink', '🔴']",False,True
Circles<end_of_turn>,heart,circle,137970000,137970,"tensor([9.9689e-01, 3.0905e-03, 6.8797e-06, 5.7882e-06, 5.6190e-06, 4.9720e-08,
        3.5264e-08, 8.8025e-09, 2.3113e-09, 2.0968e-09, 1.1227e-09, 1.2744e-10,
        1.1959e-10, 7.4557e-11, 6.7725e-11, 5.0507e-11, 1.9033e-11, 1.8364e-11,
        1.2496e-11, 1.1246e-11])","['Circles', 'Dots', 'Pol', 'Circle', 'Hearts', 'circles', ' circles', ' Circles', 'Circ', 'Bub', '**', 'dots', 'D', 'Heart', ' Dots', 'Red', 'Spots', ' dots', 'Dot', 'R']",False,True
Flower<end_of_turn>,star,circle,189469004,189469,"tensor([5.7677e-01, 3.0437e-01, 6.6056e-02, 9.6809e-03, 8.8601e-03, 6.7805e-03,
        6.5379e-03, 4.7704e-03, 4.5343e-03, 2.1380e-03, 1.2884e-03, 1.1134e-03,
        9.2605e-04, 9.0328e-04, 8.0028e-04, 5.7256e-04, 5.6572e-04, 5.1052e-04,
        3.3283e-04, 2.7203e-04])","['Flower', 'Circle', 'Floral', 'Sw', 'Blue', 'Sphere', 'Globe', 'Spiral', 'Bubble', 'Diamond', 'Heart', 'Circular', 'Maple', 'Wh', 'Lotus', 'Leaf', 'Triangle', 'C', 'Wave', 'Styl']",False,False
Circle<end_of_turn>,heart,circle,404165007,404165,"tensor([1.0000e+00, 1.7815e-06, 7.7516e-07, 2.0380e-08, 3.9013e-09, 2.8367e-09,
        2.2333e-09, 9.4257e-10, 6.9240e-10, 4.6031e-10, 1.9029e-10, 7.1978e-11,
        5.5480e-11, 5.2788e-11, 2.8750e-11, 1.5078e-11, 9.9454e-12, 9.1514e-12,
        7.6896e-12, 5.6469e-12])","['Circle', 'Heart', 'Circles', 'Sphere', 'White', 'Oval', ' circle', 'circle', 'Dot', ' Circle', 'Here', 'Ball', 'D', '**', 'CIRCLE', 'Shape', 'Globe', 'Hearts', 'Pol', 'Emoji']",False,True
Heart<end_of_turn>,heart,circle,12154000,12154,"tensor([9.9989e-01, 7.4692e-05, 2.9655e-05, 3.3896e-06, 3.0312e-06, 9.9882e-07,
        2.7708e-07, 2.2594e-07, 7.7364e-08, 7.3708e-08, 6.4721e-08, 5.8234e-08,
        1.8959e-08, 1.7706e-08, 1.6487e-08, 1.5973e-08, 1.5529e-08, 1.1135e-08,
        1.0305e-08, 1.0143e-08])","['Heart', 'Circle', 'Hearts', 'Lips', 'Circles', 'Lip', 'Cherry', 'Sphere', 'Dots', 'heart', 'Strawberry', 'Red', ' Heart', 'Dot', 'Flower', 'D', 'Floral', 'Round', 'L', 'Stars']",False,False
Square<end_of_turn>,square,circle,14253001,14253,"tensor([9.5097e-01, 4.8829e-02, 7.3844e-05, 6.0209e-05, 3.6633e-05, 9.7306e-06,
        7.8583e-06, 4.6559e-06, 1.5116e-06, 1.0773e-06, 9.2958e-07, 7.8972e-07,
        7.2892e-07, 6.5232e-07, 4.7540e-07, 4.6242e-07, 4.2049e-07, 3.2123e-07,
        1.5355e-07, 1.0126e-07])","['Square', 'Rect', 'Squ', 'Geometric', 'Quadr', 'Rounded', 'Sph', 'Round', 'Obl', 'Tra', 'Tri', 'Squared', 'C', 'Cur', 'Hex', 'Oval', 'Circular', 'Angular', 'S', '**']",False,False
Octagon<end_of_turn>,triangle,circle,214461005,214461,"tensor([7.7088e-01, 1.4766e-01, 4.3119e-02, 1.8711e-02, 1.4113e-02, 3.3807e-03,
        1.4605e-03, 4.8580e-04, 8.6722e-05, 3.8223e-05, 3.1636e-05, 2.4002e-05,
        5.1185e-06, 2.6148e-06, 1.1567e-06, 9.5830e-07, 3.1929e-07, 2.3183e-07,
        2.1355e-07, 1.1011e-07])","['Oct', 'Hex', 'Polygon', 'Pol', 'Triangle', 'Pent', 'Diamond', 'Oval', 'Circular', 'Rh', 'Tri', 'Circle', 'Dec', 'Obl', '**', 'Round', 'Tra', 'El', 'Ellipse', 'Circles']",False,False
Triangular<end_of_turn>,triangle,circle,412641007,412641,"tensor([6.8179e-01, 3.0311e-01, 1.1511e-02, 3.2746e-03, 1.5190e-04, 1.0522e-04,
        2.7768e-05, 1.4261e-05, 5.4644e-06, 2.3329e-06, 7.6754e-07, 6.9880e-07,
        7.0078e-08, 6.7165e-08, 6.6958e-08, 5.7256e-08, 4.4698e-08, 4.3374e-08,
        2.3038e-08, 2.2780e-08])","['Tri', 'Circular', 'Triangle', 'W', 'Round', 'Sector', 'C', 'S', 'Circle', 'Slice', 'Obl', '**', ' triangular', 'Cur', 'Pie', 'Rounded', 'B', 'Segment', 'Oval', 'Disk']",False,False
Triangles<end_of_turn>,triangle,circle,19959001,19959,"tensor([9.9999e-01, 2.1764e-06, 2.0210e-06, 8.4838e-07, 2.8379e-09, 4.5378e-10,
        1.5873e-10, 6.5871e-11, 2.8524e-11, 2.1643e-11, 1.6227e-11, 7.2278e-12,
        6.8843e-12, 6.8032e-12, 4.2764e-12, 3.6945e-12, 3.4178e-12, 2.0987e-12,
        1.4102e-12, 1.1387e-12])","['Tri', 'W', 'Triangle', 'S', 'tri', 'Wed', 'Pizza', ' Tri', ' Wed', 'wed', ' wedges', ' triangles', '**', 'T', 'Pieces', 'TRI', 'Tr', 'WED', '<start_of_image>', 'Quadr']",False,False
Circle<end_of_turn>,triangle,circle,414416017,414416,"tensor([8.6642e-01, 1.0439e-01, 1.5662e-02, 8.8941e-03, 3.6972e-03, 8.5016e-04,
        6.2204e-05, 6.8319e-06, 3.0533e-06, 2.0136e-06, 1.1127e-06, 9.8685e-07,
        6.0146e-07, 3.6775e-07, 1.9898e-07, 1.6279e-07, 1.3835e-07, 7.2056e-08,
        2.9961e-08, 1.5775e-08])","['Circle', 'Circular', 'Oct', 'Triangle', 'Diamond', 'Round', 'Hex', 'Oval', 'Circles', 'Tri', 'Polygon', 'Pent', '**', 'Orange', 'Rh', 'Dec', 'Ellipse', 'Rounded', ' Circle', 'C']",False,True
Circle<end_of_turn>,star,circle,546140000,546140,"tensor([9.9154e-01, 6.5520e-03, 1.3917e-03, 4.7490e-04, 1.0257e-05, 7.0847e-06,
        6.4343e-06, 3.0169e-06, 2.7423e-06, 2.6054e-06, 1.2834e-06, 1.1974e-06,
        8.7255e-07, 5.3932e-07, 3.8494e-07, 3.2170e-07, 2.9141e-07, 1.9151e-07,
        9.4458e-08, 9.3573e-08])","['Circle', 'Flower', 'Circular', 'Floral', 'Star', 'Bubble', 'Spiral', 'Blue', 'Starburst', 'Circles', 'Sphere', 'Round', 'Ell', 'Sw', 'Circ', 'Bl', 'Ellipse', 'Diamond', 'Oval', 'Styl']",False,True
Pentagon<end_of_turn>,pentagon,circle,48756000,48756,"tensor([1.0000e+00, 3.9164e-07, 1.7782e-07, 2.8610e-08, 2.9970e-09, 1.5543e-09,
        6.7275e-11, 5.1552e-11, 4.9920e-11, 3.8199e-11, 1.2198e-11, 8.8817e-12,
        7.2414e-12, 4.8623e-12, 3.6921e-12, 2.2310e-12, 1.7058e-12, 1.5943e-12,
        1.3637e-12, 6.6058e-13])","['Pent', 'Polygon', 'Hex', '**', 'Oct', 'Dec', 'Quadr', 'Diamond', 'Tra', 'pent', ' pent', 'P', 'Yellow', 'Here', ' Pentagon', 'Pol', 'Triangle', 'Green', 'Ir', 'Rh']",False,False
Round<end_of_turn>,square,circle,31142004,31142,"tensor([8.5464e-01, 8.6099e-02, 4.0183e-02, 8.1520e-03, 5.1836e-03, 4.7204e-03,
        8.6773e-04, 4.6830e-05, 3.7272e-05, 3.3464e-05, 2.2856e-05, 7.6130e-06,
        4.4576e-06, 3.0557e-06, 5.5832e-07, 5.4390e-07, 5.0032e-07, 3.8441e-07,
        3.2171e-07, 3.1096e-07])","['Round', 'Square', 'Tier', 'Stacked', 'Rect', 'Layer', 'Rounded', 'Two', 'Circular', 'Squared', 'T', 'Rectangle', 'C', 'tiered', 'Obl', 'Three', '**', 'Stack', 'Layers', 'round']",False,True
Round<end_of_turn>,square,circle,34831000,34831,"tensor([9.9963e-01, 3.2224e-04, 3.3233e-05, 7.0417e-06, 2.3861e-06, 1.4562e-06,
        3.2109e-08, 7.8833e-09, 7.2578e-09, 6.8163e-09, 6.4307e-09, 2.5670e-09,
        1.9630e-09, 1.5883e-09, 1.4547e-09, 1.3791e-09, 8.6259e-10, 8.4288e-10,
        7.1430e-10, 6.1026e-10])","['Round', 'Square', 'Circular', 'Rounded', 'Oct', 'Oval', 'Squ', ' Round', 'round', 'Hex', 'Circle', 'C', ' round', 'W', 'R', '**', 'Obl', 'O', 'Sph', 'Squared']",False,True
Square<end_of_turn>,square,circle,297984003,297984,"tensor([9.8929e-01, 1.0602e-02, 1.0534e-04, 2.1419e-06, 2.1017e-06, 3.6016e-07,
        9.9171e-08, 1.5588e-08, 5.4481e-09, 4.6149e-09, 2.2294e-09, 4.2944e-10,
        3.2919e-10, 2.8844e-10, 2.7258e-10, 2.6495e-10, 1.3679e-10, 1.1083e-10,
        1.0573e-10, 3.5067e-11])","['Square', 'Rect', 'Quadr', 'Rectangle', 'Circular', 'Round', 'Oct', 'Obl', 'Hex', 'Squared', 'square', 'Squares', 'Box', ' Square', 'Squ', 'Cor', '**', 'S', 'Oval', 'C']",False,False
Star<end_of_turn>,star,circle,560969000,560969,"tensor([8.8517e-01, 1.1478e-01, 2.8691e-05, 9.3420e-06, 7.9624e-06, 3.9205e-06,
        2.1746e-06, 4.7470e-07, 1.7895e-07, 1.1987e-07, 1.1196e-07, 1.0989e-07,
        6.3481e-08, 5.5931e-08, 4.8605e-08, 4.3494e-08, 3.1519e-08, 3.0496e-08,
        1.8640e-08, 1.6227e-08])","['Star', 'Hex', 'Circle', 'Pent', 'Diamond', 'Starburst', 'Polygon', 'Triangle', 'Pol', ' Star', '**', 'Blue', 'Stars', 'Heart', 'Oct', 'Rh', ' Hex', 'Square', '<start_of_image>', 'Bubble']",False,False
Square<end_of_turn>,square,circle,169047000,169047,"tensor([9.9175e-01, 8.1754e-03, 7.0903e-05, 6.0825e-06, 6.7466e-07, 2.0852e-07,
        1.1849e-07, 1.0889e-07, 9.4685e-08, 5.8787e-08, 4.9992e-08, 4.2555e-08,
        2.9508e-08, 1.2745e-08, 1.0020e-08, 6.9929e-09, 4.7745e-09, 4.4120e-09,
        4.0266e-09, 1.7395e-09])","['Square', 'Oct', 'Squ', 'Squared', 'Oval', 'Round', 'Hex', 'Angular', 'Ir', 'Circular', 'Rounded', 'Geometric', 'Quadr', 'Sq', 'Pol', 'Rect', 'Squares', ' Square', '**', 'S']",False,False
Heart<end_of_turn>,heart,circle,562675001,562675,"tensor([9.9998e-01, 1.6663e-05, 3.8745e-09, 6.6864e-10, 4.0488e-10, 3.5796e-10,
        2.3437e-10, 2.1939e-10, 1.9234e-10, 1.2302e-10, 8.1557e-11, 7.9782e-11,
        5.4261e-11, 3.6187e-11, 2.0432e-11, 1.7779e-11, 1.1950e-11, 1.0931e-11,
        8.9992e-12, 6.6168e-12])","['Heart', 'Hearts', ' hearts', 'heart', 'Round', ' Heart', ' heart', 'Hear', 'Her', 'Circles', 'Ginger', 'Herz', 'Or', 'Lo', 'Oval', 'Circular', 'O', ' Hearts', 'Cookie', 'Ornament']",False,False
Circles<end_of_turn>,heart,circle,170008001,170008,"tensor([8.3112e-01, 1.3797e-01, 2.9940e-02, 5.1943e-04, 3.7390e-04, 5.1690e-05,
        7.7792e-06, 4.3926e-06, 3.2098e-06, 1.8151e-06, 1.7260e-06, 5.5876e-07,
        5.4124e-07, 3.4472e-07, 3.3344e-07, 3.2584e-07, 1.8221e-07, 1.8169e-07,
        1.6614e-07, 1.6273e-07])","['Circles', 'Heart', 'Hearts', 'Circle', 'Pol', 'Dots', 'Bub', 'Hear', 'Circular', 'Valentine', ' hearts', 'Round', 'Sil', ' circles', 'B', 'Pink', ' Hearts', 'Or', 'Oval', ' Circles']",False,True
Square<end_of_turn>,square,circle,432510014,432510,"tensor([1.0000e+00, 9.5097e-10, 3.8719e-10, 3.3079e-10, 1.4922e-10, 8.9586e-11,
        7.2997e-11, 3.1273e-11, 1.6436e-11, 2.5972e-12, 2.0141e-12, 8.3653e-13,
        6.0846e-13, 4.0151e-13, 1.4232e-13, 1.3088e-13, 1.1857e-13, 5.4669e-14,
        4.4910e-14, 4.3133e-14])","['Square', 'Squ', '**', 'Quadr', 'Squared', 'Geometric', 'Rect', 'Oct', ' Square', 'square', 'Sq', 'Here', 'Squares', 'Round', 'S', 'Oval', ' square', 'Hex', 'White', 'The']",False,False
Stars<end_of_turn>,star,circle,359200003,359200,"tensor([5.6413e-01, 4.3587e-01, 3.2034e-06, 7.8621e-07, 2.4544e-07, 2.1784e-07,
        1.2509e-07, 1.2176e-07, 5.9732e-08, 3.7462e-08, 2.8094e-08, 1.5889e-08,
        1.4672e-08, 8.2503e-09, 5.9742e-09, 4.8709e-09, 4.5551e-09, 3.4790e-09,
        2.4991e-09, 2.4677e-09])","['Stars', 'Star', 'Circles', 'Starburst', 'Starred', 'Starts', 'Circle', ' Stars', 'Start', 'Aster', ' Star', ' stars', 'Circular', 'Stella', '星', 'Oct', 'stars', 'Pent', 'Mario', 'Sh']",False,False
Circle<end_of_turn>,triangle,circle,301769002,301769,"tensor([9.4064e-01, 5.8396e-02, 3.6701e-04, 2.4423e-04, 1.6315e-04, 8.3903e-05,
        5.9223e-05, 1.7630e-05, 1.6706e-05, 3.8243e-06, 3.6686e-06, 1.8660e-06,
        8.8201e-07, 6.3008e-07, 3.9040e-07, 3.5287e-07, 3.2588e-07, 2.4419e-07,
        1.7402e-07, 1.3996e-07])","['Circle', 'Diamond', 'Square', 'Triangle', 'Circular', 'Round', 'Sphere', 'Oval', 'Disc', 'Oct', 'Disk', 'White', 'Hex', 'Obl', 'Rectangle', 'T', 'Here', 'Ellipse', 'Equ', ' Circle']",False,True
Star<end_of_turn>,star,circle,564185001,564185,"tensor([9.7331e-01, 1.0405e-02, 6.0347e-03, 3.0175e-03, 2.2793e-03, 2.1824e-03,
        1.5575e-03, 3.5969e-04, 3.3486e-04, 1.1758e-04, 8.6280e-05, 5.9568e-05,
        5.6518e-05, 4.5806e-05, 3.2401e-05, 1.9165e-05, 8.9327e-06, 8.6721e-06,
        8.0585e-06, 6.3018e-06])","['Star', 'Stars', 'Spiral', 'Sw', 'Heart', 'Flower', 'Floral', 'Starburst', 'Daisy', 'Leaf', 'Circles', 'Sp', 'Galaxy', 'Hearts', 'Circle', 'Splash', 'D', 'Circular', 'Butterfly', 'St']",False,False
Round<end_of_turn>,heart,circle,530945000,530945,"tensor([9.1203e-01, 3.7129e-02, 3.6911e-02, 1.0392e-02, 2.2256e-03, 8.9018e-04,
        1.9832e-04, 1.0022e-04, 3.2716e-05, 1.8536e-05, 1.2871e-05, 1.1753e-05,
        8.7983e-06, 4.5895e-06, 4.4819e-06, 3.5360e-06, 3.2180e-06, 3.1550e-06,
        2.8853e-06, 1.7992e-06])","['Round', 'Oval', 'Circular', 'Ir', 'Circle', 'As', 'Heart', 'Rounded', 'Te', 'Squ', 'Obl', 'Organic', 'O', 'Blob', 'Ell', 'Rough', 'Abstract', 'S', 'Un', '**']",False,True
Round<end_of_turn>,square,circle,434753001,434753,"tensor([9.9919e-01, 8.1245e-04, 1.2599e-07, 1.9985e-08, 1.5673e-08, 4.7996e-09,
        1.1271e-09, 8.4579e-10, 7.5509e-10, 6.0845e-10, 1.3876e-10, 7.6643e-11,
        8.1466e-12, 5.4776e-12, 5.0479e-12, 2.6174e-12, 1.0732e-12, 7.3773e-13,
        5.9130e-13, 4.4076e-13])","['Round', 'Circular', 'Circle', 'round', 'Rounded', ' Round', 'Square', ' round', 'White', 'Oval', '**', 'Circles', '圆形', 'circular', ' circular', 'Rounding', 'Plate', 'ROUND', '圓', 'Oct']",False,True
Square<end_of_turn>,square,circle,305660002,305660,"tensor([7.1094e-01, 2.4207e-01, 3.0172e-02, 1.3881e-02, 2.6122e-03, 1.1499e-04,
        8.0349e-05, 5.2777e-05, 2.1886e-05, 1.2150e-05, 1.0063e-05, 7.7627e-06,
        5.0246e-06, 4.8289e-06, 3.4194e-06, 9.7295e-07, 9.6200e-07, 3.6386e-07,
        2.1506e-07, 2.0955e-07])","['Square', 'Round', 'Rounded', 'Rect', 'C', 'Rectangle', 'Sph', 'Squared', 'Circular', 'Tri', 'Triangle', 'Oval', 'Obl', 'Bol', 'Cur', 'S', 'P', 'T', 'Squ', 'Con']",False,False
Triangle<end_of_turn>,triangle,circle,43664001,43664,"tensor([9.9838e-01, 1.6197e-03, 5.0362e-08, 3.1461e-08, 9.7732e-09, 7.9754e-09,
        7.2716e-09, 6.4113e-09, 2.1037e-09, 1.4123e-09, 9.6038e-10, 8.2234e-10,
        3.2114e-10, 2.8707e-10, 2.3081e-10, 1.6886e-10, 9.8845e-11, 9.6052e-11,
        6.0148e-11, 5.3991e-11])","['Triangle', 'Tri', 'Quadr', 'Sector', ' triangular', 'Slice', '**', 'S', 'W', 'Pizza', 'Ir', 'triangle', ' Triangle', ' Triangular', 'Tra', 'Obl', 'Circular', ' triangle', 'Tr', 'C']",False,False
